"日時","貯水率","流入量","放流量"
"2025/07/16 00:00",92.3,0.96,0.96
"2025/07/15 23:00",92.3,0.96,0.96
"2025/07/15 22:00",92.3,0.96,0.96
"2025/07/15 21:00",92.3,0.96,0.96
"2025/07/15 20:00",92.3,1,0.96
"2025/07/15 19:00",92.3,0,1.47
"2025/07/15 18:00",92.3,1.46,1.45
"2025/07/15 17:00",92.3,1.46,1.45
"2025/07/15 16:00",92.3,0,1.46
"2025/07/15 15:00",92.4,1.46,1.46
"2025/07/15 14:00",92.4,0,1.47
"2025/07/15 13:00",92.5,1.33,1.34
"2025/07/15 12:00",92.5,1.33,1.32
"2025/07/15 11:00",92.5,1.33,1.34
"2025/07/15 10:00",92.5,1.33,1.33
"2025/07/15 09:00",92.5,1.33,1.33
"2025/07/15 08:00",92.5,1.36,1.33
"2025/07/15 07:00",92.5,1.36,1.36
"2025/07/15 06:00",92.5,1.36,1.37
"2025/07/15 05:00",92.5,1.36,1.37
"2025/07/15 04:00",92.5,1.32,1.36
"2025/07/15 03:00",92.5,0.83,0.82
"2025/07/15 02:00",92.5,0.83,0.83
"2025/07/15 01:00",92.5,0.83,0.83
"2025/07/15 00:00",92.5,2.31,0.83
"2025/07/14 23:00",92.4,0.83,0.82
"2025/07/14 22:00",92.4,0.83,0.83
"2025/07/14 21:00",92.4,2.31,0.83
"2025/07/14 20:00",92.3,2.19,0.82
"2025/07/14 19:00",92.3,1.37,1.23
"2025/07/14 18:00",92.3,1.23,1.23
"2025/07/14 17:00",92.3,2.69,1.23
"2025/07/14 16:00",92.2,4.16,1.2
"2025/07/14 15:00",92,1.2,1.21
"2025/07/14 14:00",92,1.26,1.2
"2025/07/14 13:00",92,1.39,1.33
"2025/07/14 12:00",92,1.46,1.46
"2025/07/14 11:00",92,1.46,1.46
"2025/07/14 10:00",92,0.73,1.45
"2025/07/14 09:00",92,0.87,1.47
"2025/07/14 08:00",92.1,1.76,1.71
"2025/07/14 07:00",92.1,0.28,1.76
"2025/07/14 06:00",92.2,1.03,1.78
"2025/07/14 05:00",92.2,1.03,1.77
"2025/07/14 04:00",92.3,0.23,1.77
"2025/07/14 03:00",92.3,0.95,0.96
"2025/07/14 02:00",92.3,0.95,0.95
"2025/07/14 01:00",92.3,0.95,0.95
"2025/07/14 00:00",92.3,0.95,0.95
"2025/07/13 23:00",92.3,0.95,0.95
