"日時","貯水率","流入量","放流量"
"2024/11/01 00:00",99.1,2.01,2
"2024/10/31 23:00",99.1,0.48,2.01
"2024/10/31 22:00",99.2,2.02,2.02
"2024/10/31 21:00",99.2,0.49,2.02
"2024/10/31 20:00",99.3,2.03,2.02
"2024/10/31 19:00",99.3,0.49,2.02
"2024/10/31 18:00",99.4,2.02,2.01
"2024/10/31 17:00",99.4,0.09,2.01
"2024/10/31 16:00",99.5,1.68,4.9
"2024/10/31 15:00",99.8,1.37,4.88
"2024/10/31 14:00",99.9,0.57,4.89
"2024/10/31 13:00",100,1.16,4.9
"2024/10/31 12:00",100,0.51,4.9
"2024/10/31 11:00",100,1.65,4.9
"2024/10/31 10:00",100,3.89,4.91
"2024/10/31 09:00",100,1.21,1.22
"2024/10/31 08:00",100,1.21,1.21
"2024/10/31 07:00",100,1.21,1.21
"2024/10/31 06:00",100,1.21,1.21
"2024/10/31 05:00",100,1.21,1.2
"2024/10/31 04:00",100,1.21,1.21
"2024/10/31 03:00",100,1.21,1.21
"2024/10/31 02:00",100,1.21,1.21
"2024/10/31 01:00",100,1.21,1.22
"2024/10/31 00:00",100,1.21,1.21
"2024/10/30 23:00",100,1.21,1.22
"2024/10/30 22:00",100,1.21,1.21
"2024/10/30 21:00",100,1.21,1.21
"2024/10/30 20:00",100,1.21,1.21
"2024/10/30 19:00",100,1.21,1.21
"2024/10/30 18:00",100,1.21,1.21
"2024/10/30 17:00",100,1.21,1.2
"2024/10/30 16:00",100,1.21,1.21
"2024/10/30 15:00",100,0.24,1.22
"2024/10/30 14:00",100,1.99,4.11
"2024/10/30 13:00",100,1.34,4.1
"2024/10/30 12:00",100,0.85,4.11
"2024/10/30 11:00",100,2.48,4.1
"2024/10/30 10:00",100,3.81,4.11
"2024/10/30 09:00",100,1.21,1.21
"2024/10/30 08:00",100,1.21,1.21
"2024/10/30 07:00",100,1.21,1.21
"2024/10/30 06:00",100,2.84,1.21
"2024/10/30 05:00",100,1.21,1.21
"2024/10/30 04:00",100,1.21,1.21
"2024/10/30 03:00",100,2.84,1.22
"2024/10/30 02:00",100,1.21,1.21
"2024/10/30 01:00",100,2.84,1.22
"2024/10/30 00:00",100,1.21,1.21
"2024/10/29 23:00",100,2.84,1.21
