"日時","貯水率","流入量","放流量"
"2024/12/23 00:00",100,0.89,0.89
"2024/12/22 23:00",100,0.89,0.89
"2024/12/22 22:00",100,0.89,0.9
"2024/12/22 21:00",100,0.89,0.89
"2024/12/22 20:00",100,0.89,0.89
"2024/12/22 19:00",100,0.89,0.89
"2024/12/22 18:00",100,0.89,0.89
"2024/12/22 17:00",100,0.89,0.89
"2024/12/22 16:00",100,0.89,0.9
"2024/12/22 15:00",100,0.89,0.89
"2024/12/22 14:00",100,0.89,0.89
"2024/12/22 13:00",100,0.89,0.89
"2024/12/22 12:00",100,0.89,0.89
"2024/12/22 11:00",100,0.89,0.9
"2024/12/22 10:00",100,0.89,0.89
"2024/12/22 09:00",100,0.89,0.89
"2024/12/22 08:00",100,0.89,0.9
"2024/12/22 07:00",100,0.89,0.88
"2024/12/22 06:00",100,0.9,0.89
"2024/12/22 05:00",100,0.89,0.89
"2024/12/22 04:00",100,0.89,0.89
"2024/12/22 03:00",100,0.89,0.89
"2024/12/22 02:00",100,0.89,0.9
"2024/12/22 01:00",100,0.9,0.9
"2024/12/22 00:00",100,0.9,0.9
"2024/12/21 23:00",100,0.89,0.89
"2024/12/21 22:00",100,0.9,0.89
"2024/12/21 21:00",100,0.89,0.9
"2024/12/21 20:00",100,0.9,0.9
"2024/12/21 19:00",100,0.89,0.89
"2024/12/21 18:00",100,0.9,0.89
"2024/12/21 17:00",100,2.52,0.9
"2024/12/21 16:00",100,0.9,0.9
"2024/12/21 15:00",100,0.9,0.9
"2024/12/21 14:00",100,0.9,0.9
"2024/12/21 13:00",100,0.9,0.89
"2024/12/21 12:00",100,0.9,0.9
"2024/12/21 11:00",100,0.9,0.9
"2024/12/21 10:00",100,0.9,0.9
"2024/12/21 09:00",100,0.9,0.9
"2024/12/21 08:00",100,0.9,0.9
"2024/12/21 07:00",100,0.9,0.9
"2024/12/21 06:00",100,0.9,0.9
"2024/12/21 05:00",100,0.9,0.9
"2024/12/21 04:00",100,0.9,0.9
"2024/12/21 03:00",100,0.9,0.9
"2024/12/21 02:00",100,0.9,0.9
"2024/12/21 01:00",100,0.9,0.9
"2024/12/21 00:00",100,0.9,0.9
"2024/12/20 23:00",100,0.9,0.9
