"日時","貯水率","流入量","放流量"
"2024/09/28 00:00",98.8,0.97,0.96
"2024/09/27 23:00",98.8,0.97,0.97
"2024/09/27 22:00",98.8,0.97,0.97
"2024/09/27 21:00",98.8,0.97,0.97
"2024/09/27 20:00",98.8,1.01,0.97
"2024/09/27 19:00",98.8,1.51,1.49
"2024/09/27 18:00",98.8,0,1.51
"2024/09/27 17:00",98.9,1.51,1.51
"2024/09/27 16:00",98.9,1.51,1.5
"2024/09/27 15:00",98.9,1.51,1.5
"2024/09/27 14:00",98.9,1.51,1.5
"2024/09/27 13:00",98.9,0,1.51
"2024/09/27 12:00",98.9,1.51,1.5
"2024/09/27 11:00",98.9,1.51,1.52
"2024/09/27 10:00",98.9,1.51,1.52
"2024/09/27 09:00",98.9,0,1.5
"2024/09/27 08:00",99,1.5,1.5
"2024/09/27 07:00",99,1.51,1.5
"2024/09/27 06:00",99,1.51,1.51
"2024/09/27 05:00",99,1.51,1.5
"2024/09/27 04:00",99,1.48,1.5
"2024/09/27 03:00",99,1.11,1.11
"2024/09/27 02:00",99,1.11,1.11
"2024/09/27 01:00",99,1.11,1.12
"2024/09/27 00:00",99,1.11,1.11
"2024/09/26 23:00",99,1.11,1.11
"2024/09/26 22:00",99,1.11,1.1
"2024/09/26 21:00",99,1.11,1.11
"2024/09/26 20:00",99,1.14,1.11
"2024/09/26 19:00",99,1.5,1.51
"2024/09/26 18:00",99,1.5,1.49
"2024/09/26 17:00",99,1.51,1.5
"2024/09/26 16:00",99,1.5,1.5
"2024/09/26 15:00",99,1.5,1.53
"2024/09/26 14:00",99,0,1.5
"2024/09/26 13:00",99.1,1.51,1.52
"2024/09/26 12:00",99.1,1.5,1.51
"2024/09/26 11:00",99.1,1.51,1.52
"2024/09/26 10:00",99.1,1.5,1.5
"2024/09/26 09:00",99.1,1.5,1.52
"2024/09/26 08:00",99.1,1.52,1.5
"2024/09/26 07:00",99.1,1.53,1.55
"2024/09/26 06:00",99.1,1.53,1.53
"2024/09/26 05:00",99.1,1.53,1.53
"2024/09/26 04:00",99.1,1.48,1.53
"2024/09/26 03:00",99.1,2.51,0.96
"2024/09/26 02:00",99,0.97,0.97
"2024/09/26 01:00",99,0.97,0.97
"2024/09/26 00:00",99,0.97,0.97
"2024/09/25 23:00",99,0.97,0.97
