"日時","貯水率","流入量","放流量"
"2025/08/30 00:00",64.5,0,0.88
"2025/08/29 23:00",64.6,0.88,0.88
"2025/08/29 22:00",64.6,0.88,0.88
"2025/08/29 21:00",64.6,0.88,0.87
"2025/08/29 20:00",64.6,0,0.87
"2025/08/29 19:00",64.7,0.94,0.87
"2025/08/29 18:00",64.7,0.57,1.73
"2025/08/29 17:00",64.7,0.58,1.74
"2025/08/29 16:00",64.8,0.58,1.76
"2025/08/29 15:00",64.8,0.58,1.75
"2025/08/29 14:00",64.9,0.58,1.74
"2025/08/29 13:00",65,0.46,1.75
"2025/08/29 12:00",65,0.23,1.75
"2025/08/29 11:00",65.1,0.46,1.75
"2025/08/29 10:00",65.2,0.52,1.75
"2025/08/29 09:00",65.3,0.52,1.75
"2025/08/29 08:00",65.4,0.52,1.77
"2025/08/29 07:00",65.4,0.52,1.76
"2025/08/29 06:00",65.5,0.52,1.75
"2025/08/29 05:00",65.6,0.52,1.75
"2025/08/29 04:00",65.6,0.52,1.75
"2025/08/29 03:00",65.7,0.7,1.74
"2025/08/29 02:00",65.7,0.7,0.88
"2025/08/29 01:00",65.7,0.88,0.88
"2025/08/29 00:00",65.7,0.88,0.88
"2025/08/28 23:00",65.7,0,0.88
"2025/08/28 22:00",65.8,0.88,0.88
"2025/08/28 21:00",65.8,0.88,0.88
"2025/08/28 20:00",65.8,0.88,0.88
"2025/08/28 19:00",65.8,0,0.88
"2025/08/28 18:00",65.9,0.52,1.75
"2025/08/28 17:00",65.9,0.52,1.76
"2025/08/28 16:00",66,0.52,1.76
"2025/08/28 15:00",66.1,0.52,1.77
"2025/08/28 14:00",66.1,0.52,1.77
"2025/08/28 13:00",66.2,0.52,1.75
"2025/08/28 12:00",66.3,0.52,1.75
"2025/08/28 11:00",66.3,0.52,1.75
"2025/08/28 10:00",66.4,0.52,1.74
"2025/08/28 09:00",66.5,0.52,1.77
"2025/08/28 08:00",66.5,0.53,1.75
"2025/08/28 07:00",66.6,0.52,1.76
"2025/08/28 06:00",66.6,0.52,1.75
"2025/08/28 05:00",66.7,0.52,1.76
"2025/08/28 04:00",66.8,0.46,1.76
"2025/08/28 03:00",66.8,0.88,0.88
"2025/08/28 02:00",66.8,0.88,0.88
"2025/08/28 01:00",66.8,0,0.88
"2025/08/28 00:00",66.9,0.88,0.88
"2025/08/27 23:00",66.9,0.88,0.88
