"日時","貯水率","流入量","放流量"
"2025/01/24 00:00",0,0,0
"2025/01/23 23:00",0,0,0
"2025/01/23 22:00",0,0,0
"2025/01/23 21:00",0,0,0
"2025/01/23 20:00",0,0,0
"2025/01/23 19:00",0,0,0
"2025/01/23 18:00",0,0,0
"2025/01/23 17:00",0,0,0
"2025/01/23 16:00",0,0,0
"2025/01/23 15:00",0,0,0
"2025/01/23 14:00",0,0,0
"2025/01/23 13:00",0,0,0
"2025/01/23 12:00",0,0,0
"2025/01/23 11:00",0,0,0
"2025/01/23 10:00",0,0,0
"2025/01/23 09:00",0,0,0
"2025/01/23 08:00",0,0,0
"2025/01/23 07:00",0,0,0
"2025/01/23 06:00",0,0,0
"2025/01/23 05:00",0,0,0
"2025/01/23 04:00",0,0,0
"2025/01/23 03:00",0,0,0
"2025/01/23 02:00",0,0,0
"2025/01/23 01:00",0,0,0
"2025/01/23 00:00",0,0,0
"2025/01/22 23:00",0,0,0
"2025/01/22 22:00",0,0,0
"2025/01/22 21:00",0,0,0
"2025/01/22 20:00",0,0,0
"2025/01/22 19:00",0,0,0
"2025/01/22 18:00",0,0,0
"2025/01/22 17:00",0,0,0
"2025/01/22 16:00",0,0,0
"2025/01/22 15:00",0,0,0
"2025/01/22 14:00",0,0,0
"2025/01/22 13:00",0,0,0
"2025/01/22 12:00",0,0,0
"2025/01/22 11:00",0,0,0
"2025/01/22 10:00",0,0,0
"2025/01/22 09:00",0,0,0
"2025/01/22 08:00",0,0,0
"2025/01/22 07:00",0,0,0
"2025/01/22 06:00",0,0,0
"2025/01/22 05:00",0,0,0
"2025/01/22 04:00",0,0,0
"2025/01/22 03:00",0,0,0
"2025/01/22 02:00",0,0,0
"2025/01/22 01:00",0,0,0
"2025/01/22 00:00",0,0,0
"2025/01/21 23:00",0,0,0
