"日時","貯水率","流入量","放流量"
"2025/06/02 00:00",99.8,0.67,0.67
"2025/06/01 23:00",99.8,0.67,0.67
"2025/06/01 22:00",99.8,0.67,0.68
"2025/06/01 21:00",99.8,0.67,0.67
"2025/06/01 20:00",99.8,0.67,0.67
"2025/06/01 19:00",99.8,0.67,0.67
"2025/06/01 18:00",99.8,0.67,0.67
"2025/06/01 17:00",99.8,0.67,0.67
"2025/06/01 16:00",99.8,0.67,0.68
"2025/06/01 15:00",99.8,0.67,0.67
"2025/06/01 14:00",99.8,0.67,0.67
"2025/06/01 13:00",99.8,0.67,0.67
"2025/06/01 12:00",99.8,0.67,0.67
"2025/06/01 11:00",99.8,0.67,0.67
"2025/06/01 10:00",99.8,0.67,0.67
"2025/06/01 09:00",99.8,2.21,0.67
"2025/06/01 08:00",99.7,0.67,0.67
"2025/06/01 07:00",99.7,0.67,0.67
"2025/06/01 06:00",99.7,0.67,0.68
"2025/06/01 05:00",99.7,0.67,0.67
"2025/06/01 04:00",99.7,0.67,0.67
"2025/06/01 03:00",99.7,0.67,0.67
"2025/06/01 02:00",99.7,0.67,0.67
"2025/06/01 01:00",99.7,0.67,0.67
"2025/06/01 00:00",99.7,0.67,0.67
"2025/05/31 23:00",99.7,0.67,0.67
"2025/05/31 22:00",99.7,0.67,0.67
"2025/05/31 21:00",99.7,0.67,0.67
"2025/05/31 20:00",99.7,0.67,0.67
"2025/05/31 19:00",99.7,0.67,0.67
"2025/05/31 18:00",99.7,0.67,0.67
"2025/05/31 17:00",99.7,0.67,0.67
"2025/05/31 16:00",99.7,0.67,0.67
"2025/05/31 15:00",99.7,0.67,0.67
"2025/05/31 14:00",99.7,0.67,0.67
"2025/05/31 13:00",99.7,0.67,0.67
"2025/05/31 12:00",99.7,0.67,0.67
"2025/05/31 11:00",99.7,0.67,0.67
"2025/05/31 10:00",99.7,0.67,0.67
"2025/05/31 09:00",99.7,0.67,0.67
"2025/05/31 08:00",99.7,0.67,0.67
"2025/05/31 07:00",99.7,2.21,0.68
"2025/05/31 06:00",99.6,0.67,0.67
"2025/05/31 05:00",99.6,0.67,0.67
"2025/05/31 04:00",99.6,0.67,0.68
"2025/05/31 03:00",99.6,0.67,0.67
"2025/05/31 02:00",99.6,0.67,0.67
"2025/05/31 01:00",99.6,0.67,0.67
"2025/05/31 00:00",99.6,0.67,0.68
"2025/05/30 23:00",99.6,0.67,0.67
