"日時","貯水率","流入量","放流量"
"2024/11/25 00:00",100,1.34,1.34
"2024/11/24 23:00",100,1.34,1.34
"2024/11/24 22:00",100,1.34,1.33
"2024/11/24 21:00",100,1.34,1.34
"2024/11/24 20:00",100,0.8,1.33
"2024/11/24 19:00",100,0.54,1.33
"2024/11/24 18:00",100,1.34,1.34
"2024/11/24 17:00",100,1.34,1.34
"2024/11/24 16:00",100,1.34,1.34
"2024/11/24 15:00",100,1.34,1.34
"2024/11/24 14:00",100,1.34,1.34
"2024/11/24 13:00",100,1.34,1.33
"2024/11/24 12:00",100,1.34,1.33
"2024/11/24 11:00",100,1.34,1.33
"2024/11/24 10:00",100,1.34,1.33
"2024/11/24 09:00",100,1.34,1.34
"2024/11/24 08:00",100,1.34,1.35
"2024/11/24 07:00",100,1.34,1.35
"2024/11/24 06:00",100,0,1.33
"2024/11/24 05:00",100,1.34,1.34
"2024/11/24 04:00",100,1.34,1.34
"2024/11/24 03:00",100,1.34,1.35
"2024/11/24 02:00",100,1.34,1.34
"2024/11/24 01:00",100,1.34,1.35
"2024/11/24 00:00",100,1.34,1.34
"2024/11/23 23:00",100,1.34,1.33
"2024/11/23 22:00",100,1.34,1.34
"2024/11/23 21:00",100,1.34,1.34
"2024/11/23 20:00",100,1.34,1.33
"2024/11/23 19:00",100,1.34,1.34
"2024/11/23 18:00",100,1.34,1.34
"2024/11/23 17:00",100,1.34,1.34
"2024/11/23 16:00",100,1.34,1.34
"2024/11/23 15:00",100,1.34,1.34
"2024/11/23 14:00",100,1.34,1.34
"2024/11/23 13:00",100,1.34,1.33
"2024/11/23 12:00",100,1.34,1.34
"2024/11/23 11:00",100,1.34,1.33
"2024/11/23 10:00",100,1.34,1.34
"2024/11/23 09:00",100,1.34,1.34
"2024/11/23 08:00",100,1.34,1.35
"2024/11/23 07:00",100,1.34,1.34
"2024/11/23 06:00",100,1.34,1.34
"2024/11/23 05:00",100,1.34,1.34
"2024/11/23 04:00",100,1.34,1.34
"2024/11/23 03:00",100,1.34,1.33
"2024/11/23 02:00",100,1.34,1.33
"2024/11/23 01:00",100,1.34,1.33
"2024/11/23 00:00",100,1.34,1.34
"2024/11/22 23:00",100,1.34,1.34
