"日時","貯水率","流入量","放流量"
"2025/02/07 00:00",0,0,0
"2025/02/06 23:00",0,0,0
"2025/02/06 22:00",0,0,0
"2025/02/06 21:00",0,0,0
"2025/02/06 20:00",0,0,0
"2025/02/06 19:00",0,0,0
"2025/02/06 18:00",0,0,0
"2025/02/06 17:00",0,0,0
"2025/02/06 16:00",0,0,0
"2025/02/06 15:00",0,0,0
"2025/02/06 14:00",0,0,0
"2025/02/06 13:00",0,0,0
"2025/02/06 12:00",0,0,0
"2025/02/06 11:00",0,0,0
"2025/02/06 10:00",0,0,0
"2025/02/06 09:00",0,0,0
"2025/02/06 08:00",0,0,0
"2025/02/06 07:00",0,0,0
"2025/02/06 06:00",0,0,0
"2025/02/06 05:00",0,0,0
"2025/02/06 04:00",0,0,0
"2025/02/06 03:00",0,0,0
"2025/02/06 02:00",0,0,0
"2025/02/06 01:00",0,0,0
"2025/02/06 00:00",0,0,0
"2025/02/05 23:00",0,0,0
"2025/02/05 22:00",0,0,0
"2025/02/05 21:00",0,0,0
"2025/02/05 20:00",0,0,0
"2025/02/05 19:00",0,0,0
"2025/02/05 18:00",0,0,0
"2025/02/05 17:00",0,0,0
"2025/02/05 16:00",0,0,0
"2025/02/05 15:00",0,0,0
"2025/02/05 14:00",0,0,0
"2025/02/05 13:00",0,0,0
"2025/02/05 12:00",0,0,0
"2025/02/05 11:00",0,0,0
"2025/02/05 10:00",0,0,0
"2025/02/05 09:00",0,0,0
"2025/02/05 08:00",0,0,0
"2025/02/05 07:00",0,0,0
"2025/02/05 06:00",0,0,0
"2025/02/05 05:00",0,0,0
"2025/02/05 04:00",0,0,0
"2025/02/05 03:00",0,0,0
"2025/02/05 02:00",0,0,0
"2025/02/05 01:00",0,0,0
"2025/02/05 00:00",0,0,0
"2025/02/04 23:00",0,0,0
