"日時","貯水率","流入量","放流量"
"2025/09/23 00:00",80.4,0.82,0.82
"2025/09/22 23:00",80.4,0.82,0.82
"2025/09/22 22:00",80.4,0.82,0.82
"2025/09/22 21:00",80.4,0.82,0.82
"2025/09/22 20:00",80.4,0.87,0.82
"2025/09/22 19:00",80.4,1.34,1.34
"2025/09/22 18:00",80.4,1.34,1.34
"2025/09/22 17:00",80.4,0,1.33
"2025/09/22 16:00",80.5,1.32,1.34
"2025/09/22 15:00",80.5,1.31,1.32
"2025/09/22 14:00",80.5,0.52,1.32
"2025/09/22 13:00",80.5,0.79,1.31
"2025/09/22 12:00",80.6,1.31,1.32
"2025/09/22 11:00",80.6,1.31,1.32
"2025/09/22 10:00",80.6,0,1.31
"2025/09/22 09:00",80.6,1.31,1.3
"2025/09/22 08:00",80.6,1.32,1.32
"2025/09/22 07:00",80.6,1.32,1.32
"2025/09/22 06:00",80.6,1.32,1.33
"2025/09/22 05:00",80.6,1.32,1.32
"2025/09/22 04:00",80.6,1.29,1.32
"2025/09/22 03:00",80.6,0.81,0.81
"2025/09/22 02:00",80.6,0.81,0.8
"2025/09/22 01:00",80.6,0.81,0.82
"2025/09/22 00:00",80.6,2.19,0.81
"2025/09/21 23:00",80.6,0.81,0.81
"2025/09/21 22:00",80.6,0.81,0.81
"2025/09/21 21:00",80.6,0.81,0.81
"2025/09/21 20:00",80.6,0.86,0.81
"2025/09/21 19:00",80.6,2.58,1.21
"2025/09/21 18:00",80.5,1.21,1.21
"2025/09/21 17:00",80.5,1.21,1.22
"2025/09/21 16:00",80.5,1.21,1.21
"2025/09/21 15:00",80.5,1.21,1.21
"2025/09/21 14:00",80.5,1.21,1.21
"2025/09/21 13:00",80.5,1.21,1.2
"2025/09/21 12:00",80.5,1.21,1.22
"2025/09/21 11:00",80.5,2.58,1.21
"2025/09/21 10:00",80.4,1.21,1.21
"2025/09/21 09:00",80.4,1.21,1.2
"2025/09/21 08:00",80.4,2.58,1.21
"2025/09/21 07:00",80.3,2.58,1.19
"2025/09/21 06:00",80.3,1.2,1.2
"2025/09/21 05:00",80.3,2.58,1.19
"2025/09/21 04:00",80.2,3.92,1.21
"2025/09/21 03:00",80,2.19,0.81
"2025/09/21 02:00",80,2.19,0.81
"2025/09/21 01:00",79.9,2.19,0.81
"2025/09/21 00:00",79.8,2.19,0.82
"2025/09/20 23:00",79.8,2.19,0.82
