"日時","貯水率","流入量","放流量"
"2024/09/05 00:00",100,2.7,2.69
"2024/09/04 23:00",100,2.7,2.69
"2024/09/04 22:00",100,2.7,2.69
"2024/09/04 21:00",100,1.04,2.7
"2024/09/04 20:00",100,2.7,2.7
"2024/09/04 19:00",100,2.7,2.7
"2024/09/04 18:00",100,2.7,2.7
"2024/09/04 17:00",100,2.7,2.69
"2024/09/04 16:00",100,2.7,2.69
"2024/09/04 15:00",100,2.7,2.7
"2024/09/04 14:00",100,2.7,2.71
"2024/09/04 13:00",100,2.7,2.7
"2024/09/04 12:00",100,2.7,2.69
"2024/09/04 11:00",100,2.7,2.69
"2024/09/04 10:00",100,2.7,2.7
"2024/09/04 09:00",100,4.36,2.7
"2024/09/04 08:00",100,2.7,2.68
"2024/09/04 07:00",100,2.7,2.69
"2024/09/04 06:00",100,2.7,2.7
"2024/09/04 05:00",100,2.7,2.7
"2024/09/04 04:00",100,2.7,2.68
"2024/09/04 03:00",100,2.7,2.69
"2024/09/04 02:00",100,2.7,2.7
"2024/09/04 01:00",100,2.7,2.7
"2024/09/04 00:00",100,2.7,2.7
"2024/09/03 23:00",100,2.7,2.7
"2024/09/03 22:00",100,2.7,2.68
"2024/09/03 21:00",100,2.7,2.71
"2024/09/03 20:00",100,2.7,2.7
"2024/09/03 19:00",100,2.7,2.71
"2024/09/03 18:00",100,2.7,2.7
"2024/09/03 17:00",100,2.7,2.7
"2024/09/03 16:00",100,2.51,2.69
"2024/09/03 15:00",100,3.54,1.88
"2024/09/03 14:00",100,3.38,1.87
"2024/09/03 13:00",100,2.05,1.88
"2024/09/03 12:00",100,3.54,1.86
"2024/09/03 11:00",100,3.54,1.91
"2024/09/03 10:00",100,2.21,1.87
"2024/09/03 09:00",100,3.21,1.88
"2024/09/03 08:00",100,2.92,1.87
"2024/09/03 07:00",100,3.09,3.08
"2024/09/03 06:00",100,3.1,3.09
"2024/09/03 05:00",100,3.09,3.09
"2024/09/03 04:00",100,3.09,3.1
"2024/09/03 03:00",100,3.1,3.09
"2024/09/03 02:00",100,3.1,3.1
"2024/09/03 01:00",100,3.1,3.1
"2024/09/03 00:00",100,3.09,3.1
"2024/09/02 23:00",100,3.09,3.1
