"日時","貯水率","流入量","放流量"
"2025/10/21 00:00",86.6,0.63,0.63
"2025/10/20 23:00",86.6,0.63,0.63
"2025/10/20 22:00",86.6,0.63,0.62
"2025/10/20 21:00",86.6,1.2,0.63
"2025/10/20 20:00",86.6,1.49,0.63
"2025/10/20 19:00",86.5,0.63,0.62
"2025/10/20 18:00",86.5,0.63,0.62
"2025/10/20 17:00",86.5,0.63,0.63
"2025/10/20 16:00",86.5,2.06,0.63
"2025/10/20 15:00",86.4,0.63,0.62
"2025/10/20 14:00",86.4,0.63,0.63
"2025/10/20 13:00",86.4,0.63,0.63
"2025/10/20 12:00",86.4,0.63,0.63
"2025/10/20 11:00",86.4,0.63,0.63
"2025/10/20 10:00",86.4,2.06,0.63
"2025/10/20 09:00",86.4,0.63,0.63
"2025/10/20 08:00",86.4,0.63,0.62
"2025/10/20 07:00",86.4,2.06,0.63
"2025/10/20 06:00",86.3,0.63,0.63
"2025/10/20 05:00",86.3,0.63,0.62
"2025/10/20 04:00",86.3,2.06,0.62
"2025/10/20 03:00",86.2,0.63,0.63
"2025/10/20 02:00",86.2,2.06,0.62
"2025/10/20 01:00",86.2,0.63,0.63
"2025/10/20 00:00",86.2,2.06,0.63
"2025/10/19 23:00",86.1,3.5,0.63
"2025/10/19 22:00",85.9,2.06,0.63
"2025/10/19 21:00",85.8,2,0.62
"2025/10/19 20:00",85.8,2,0.62
"2025/10/19 19:00",85.7,0.63,0.62
"2025/10/19 18:00",85.7,0.63,0.62
"2025/10/19 17:00",85.7,0.63,0.62
"2025/10/19 16:00",85.7,0.63,0.63
"2025/10/19 15:00",85.7,0.63,0.62
"2025/10/19 14:00",85.7,0.63,0.62
"2025/10/19 13:00",85.7,0.63,0.63
"2025/10/19 12:00",85.7,0.63,0.62
"2025/10/19 11:00",85.7,0.63,0.63
"2025/10/19 10:00",85.7,0.63,0.63
"2025/10/19 09:00",85.7,0.63,0.63
"2025/10/19 08:00",85.7,2,0.62
"2025/10/19 07:00",85.6,0.63,0.63
"2025/10/19 06:00",85.6,0.63,0.62
"2025/10/19 05:00",85.6,0.63,0.62
"2025/10/19 04:00",85.6,0.63,0.63
"2025/10/19 03:00",85.6,0.63,0.63
"2025/10/19 02:00",85.6,0.63,0.63
"2025/10/19 01:00",85.6,2,0.63
"2025/10/19 00:00",85.6,0.63,0.63
"2025/10/18 23:00",85.6,0.63,0.62
