"日時","貯水率","流入量","放流量"
"2024/07/04 00:00",100,7.22,7.21
"2024/07/03 23:00",100,7.21,7.23
"2024/07/03 22:00",100,7.21,7.21
"2024/07/03 21:00",100,7.21,7.21
"2024/07/03 20:00",100,7.22,7.21
"2024/07/03 19:00",100,7.22,7.21
"2024/07/03 18:00",100,7.22,7.22
"2024/07/03 17:00",100,7.22,7.21
"2024/07/03 16:00",100,7.21,7.23
"2024/07/03 15:00",100,7.22,7.22
"2024/07/03 14:00",100,7.21,7.2
"2024/07/03 13:00",100,7.22,7.2
"2024/07/03 12:00",100,16.3,6.52
"2024/07/03 11:00",99.9,6.53,6.52
"2024/07/03 10:00",99.9,13.91,6.52
"2024/07/03 09:00",99.8,6.53,6.53
"2024/07/03 08:00",99.9,8.01,8
"2024/07/03 07:00",99.9,8.02,8.03
"2024/07/03 06:00",100,8.02,8.01
"2024/07/03 05:00",100,8.02,8.02
"2024/07/03 04:00",100,8.02,8.02
"2024/07/03 03:00",100,8.03,8.02
"2024/07/03 02:00",100,8.03,8.03
"2024/07/03 01:00",100,8.03,8.02
"2024/07/03 00:00",100,8.03,8.02
"2024/07/02 23:00",100,8.03,8.04
"2024/07/02 22:00",100,8.02,8.03
"2024/07/02 21:00",100,8.03,8.03
"2024/07/02 20:00",100,8.02,8.03
"2024/07/02 19:00",100,8.02,8.03
"2024/07/02 18:00",100,8.77,8.77
"2024/07/02 17:00",100,7.59,8.77
"2024/07/02 16:00",99.8,8.68,3.14
"2024/07/02 15:00",99.4,11.43,3.13
"2024/07/02 14:00",99.1,8.66,3.14
"2024/07/02 13:00",98.8,13.41,5.12
"2024/07/02 12:00",98.5,10.64,5.11
"2024/07/02 11:00",98.2,8.78,5.08
"2024/07/02 10:00",98,11.53,5.08
"2024/07/02 09:00",97.7,5.07,5.07
"2024/07/02 08:00",97.7,9.95,10.86
"2024/07/02 07:00",97.8,6.27,10.87
"2024/07/02 06:00",97.9,9.03,10.87
"2024/07/02 05:00",98,10.88,10.88
"2024/07/02 04:00",98,10.89,10.89
"2024/07/02 03:00",98,10.89,10.89
"2024/07/02 02:00",98,10.89,10.89
"2024/07/02 01:00",98,10.89,10.89
"2024/07/02 00:00",98,10.89,10.88
"2024/07/01 23:00",98,10.89,10.89
