"日時","貯水率","流入量","放流量"
"2024/02/26 00:00",50,0.48,0.48
"2024/02/25 23:00",50,1.48,0.48
"2024/02/25 22:00",50,0.48,0.48
"2024/02/25 21:00",50,1.48,0.48
"2024/02/25 20:00",49.9,0.48,0.48
"2024/02/25 19:00",49.9,1.48,0.48
"2024/02/25 18:00",49.9,0.48,0.48
"2024/02/25 17:00",49.9,1.48,0.48
"2024/02/25 16:00",49.8,0.48,0.48
"2024/02/25 15:00",49.8,1.48,0.48
"2024/02/25 14:00",49.8,0.48,0.48
"2024/02/25 13:00",0,0,0
"2024/02/25 12:00",0,0,0
"2024/02/25 11:00",0,0,0
"2024/02/25 10:00",0,0,0
"2024/02/25 09:00",49.6,1.48,0.48
"2024/02/25 08:00",49.6,1.48,0.48
"2024/02/25 07:00",49.5,0.48,0.48
"2024/02/25 06:00",49.5,1.88,0.48
"2024/02/25 05:00",49.4,1.08,0.48
"2024/02/25 04:00",49.4,1.48,0.48
"2024/02/25 03:00",49.3,0.48,0.48
"2024/02/25 02:00",49.3,1.48,0.48
"2024/02/25 01:00",49.3,0.48,0.48
"2024/02/25 00:00",49.3,1.48,0.48
"2024/02/24 23:00",49.2,0.48,0.48
"2024/02/24 22:00",49.2,0.48,0.48
"2024/02/24 21:00",49.2,1.48,0.48
"2024/02/24 20:00",49.2,0.48,0.48
"2024/02/24 19:00",49.2,0.48,0.48
"2024/02/24 18:00",49.2,1.48,0.48
"2024/02/24 17:00",49.1,0.48,0.48
"2024/02/24 16:00",49.1,0.48,0.48
"2024/02/24 15:00",49.1,1.48,0.48
"2024/02/24 14:00",49.1,0.48,0.48
"2024/02/24 13:00",49.1,0.48,0.48
"2024/02/24 12:00",49.1,1.48,0.48
"2024/02/24 11:00",49,0.48,0.48
"2024/02/24 10:00",49,1.48,0.48
"2024/02/24 09:00",49,0.48,0.48
"2024/02/24 08:00",49,1.48,0.48
"2024/02/24 07:00",48.9,0.48,0.48
"2024/02/24 06:00",48.9,1.48,0.48
"2024/02/24 05:00",48.9,0.48,0.48
"2024/02/24 04:00",48.9,1.48,0.48
"2024/02/24 03:00",48.8,0.48,0.48
"2024/02/24 02:00",48.8,1.48,0.48
"2024/02/24 01:00",48.8,1.48,0.48
"2024/02/24 00:00",48.7,0.48,0.48
"2024/02/23 23:00",48.7,1.48,0.48
