"日時","貯水率","流入量","放流量"
"2025/07/18 00:00",91.1,1.56,0.82
"2025/07/17 23:00",91.1,1.56,0.83
"2025/07/17 22:00",91,2.3,0.82
"2025/07/17 21:00",90.9,0.97,0.83
"2025/07/17 20:00",90.9,2.17,0.82
"2025/07/17 19:00",90.9,1.24,1.08
"2025/07/17 18:00",90.9,2.42,1.09
"2025/07/17 17:00",90.8,1.16,1.08
"2025/07/17 16:00",90.8,0,1.45
"2025/07/17 15:00",90.9,1.46,1.46
"2025/07/17 14:00",90.9,1.63,1.46
"2025/07/17 13:00",90.9,0.24,1.7
"2025/07/17 12:00",90.9,0.39,1.72
"2025/07/17 11:00",90.9,1.57,1.71
"2025/07/17 10:00",91,0.24,1.72
"2025/07/17 09:00",91.1,0.24,1.73
"2025/07/17 08:00",91.2,1.76,1.73
"2025/07/17 07:00",91.2,0.29,1.76
"2025/07/17 06:00",91.3,1.77,1.77
"2025/07/17 05:00",91.3,0.29,1.76
"2025/07/17 04:00",91.3,0.23,1.77
"2025/07/17 03:00",91.4,0.96,0.96
"2025/07/17 02:00",91.4,0.96,0.96
"2025/07/17 01:00",91.4,0.96,0.96
"2025/07/17 00:00",91.4,0.96,0.96
"2025/07/16 23:00",91.4,0.96,0.96
"2025/07/16 22:00",91.4,0.77,0.96
"2025/07/16 21:00",91.4,0.19,0.96
"2025/07/16 20:00",91.5,1.01,0.97
"2025/07/16 19:00",91.5,0.14,1.62
"2025/07/16 18:00",91.6,1.62,1.61
"2025/07/16 17:00",91.6,0.12,1.63
"2025/07/16 16:00",91.6,1.59,1.59
"2025/07/16 15:00",91.6,0.11,1.58
"2025/07/16 14:00",91.7,0.11,1.58
"2025/07/16 13:00",91.8,1.59,1.58
"2025/07/16 12:00",91.8,0.11,1.59
"2025/07/16 11:00",91.9,1.59,1.59
"2025/07/16 10:00",91.9,0.11,1.59
"2025/07/16 09:00",92,1.59,1.59
"2025/07/16 08:00",92,0.11,1.59
"2025/07/16 07:00",92,0.11,1.59
"2025/07/16 06:00",92.1,1.59,1.59
"2025/07/16 05:00",92.1,0.11,1.58
"2025/07/16 04:00",92.2,1.54,1.59
"2025/07/16 03:00",92.2,0.96,0.96
"2025/07/16 02:00",92.2,0.96,0.97
"2025/07/16 01:00",92.2,0,0.97
"2025/07/16 00:00",92.3,0.96,0.96
"2025/07/15 23:00",92.3,0.96,0.96
