"日時","貯水率","流入量","放流量"
"2024/12/02 00:00",100,1.58,1.58
"2024/12/01 23:00",100,1.58,1.57
"2024/12/01 22:00",100,1.58,1.58
"2024/12/01 21:00",100,1.58,1.57
"2024/12/01 20:00",100,0,1.57
"2024/12/01 19:00",100,1.58,1.58
"2024/12/01 18:00",100,1.58,1.57
"2024/12/01 17:00",100,1.58,1.57
"2024/12/01 16:00",100,1.58,1.59
"2024/12/01 15:00",100,1.58,1.58
"2024/12/01 14:00",100,0,1.58
"2024/12/01 13:00",100,1.58,1.58
"2024/12/01 12:00",100,1.58,1.57
"2024/12/01 11:00",100,1.58,1.58
"2024/12/01 10:00",100,1.58,1.57
"2024/12/01 09:00",100,0,1.57
"2024/12/01 08:00",100,1.58,1.58
"2024/12/01 07:00",100,1.58,1.58
"2024/12/01 06:00",100,1.58,1.57
"2024/12/01 05:00",100,1.58,1.57
"2024/12/01 04:00",100,1.58,1.57
"2024/12/01 03:00",100,0,1.57
"2024/12/01 02:00",100,1.58,1.58
"2024/12/01 01:00",100,1.58,1.58
"2024/12/01 00:00",100,1.58,1.58
"2024/11/30 23:00",100,1.58,1.58
"2024/11/30 22:00",100,1.58,1.59
"2024/11/30 21:00",100,1.58,1.61
"2024/11/30 20:00",100,1.58,1.57
"2024/11/30 19:00",100,1.58,1.59
"2024/11/30 18:00",100,1.58,1.58
"2024/11/30 17:00",100,1.58,1.58
"2024/11/30 16:00",100,1.58,1.58
"2024/11/30 15:00",100,1.58,1.58
"2024/11/30 14:00",100,1.58,1.58
"2024/11/30 13:00",100,1.58,1.58
"2024/11/30 12:00",100,1.58,1.57
"2024/11/30 11:00",100,0,1.57
"2024/11/30 10:00",100,1.58,1.57
"2024/11/30 09:00",100,1.58,1.58
"2024/11/30 08:00",100,1.73,1.58
"2024/11/30 07:00",100,2.41,2.42
"2024/11/30 06:00",100,0.75,2.4
"2024/11/30 05:00",100,0.75,2.4
"2024/11/30 04:00",100,2.41,2.41
"2024/11/30 03:00",100,2.41,2.42
"2024/11/30 02:00",100,0.75,2.42
"2024/11/30 01:00",100,2.41,2.42
"2024/11/30 00:00",100,0.75,2.4
"2024/11/29 23:00",100,2.41,2.41
