"日時","貯水率","流入量","放流量"
"2024/10/28 00:00",100,1.21,1.21
"2024/10/27 23:00",100,1.21,1.22
"2024/10/27 22:00",100,0.73,1.22
"2024/10/27 21:00",100,0.48,1.21
"2024/10/27 20:00",100,1.21,1.21
"2024/10/27 19:00",100,1.21,1.22
"2024/10/27 18:00",100,1.21,1.2
"2024/10/27 17:00",100,1.21,1.21
"2024/10/27 16:00",100,1.21,1.22
"2024/10/27 15:00",100,1.21,1.22
"2024/10/27 14:00",100,1.21,1.21
"2024/10/27 13:00",100,1.21,1.21
"2024/10/27 12:00",100,1.21,1.22
"2024/10/27 11:00",100,0,1.21
"2024/10/27 10:00",100,1.21,1.22
"2024/10/27 09:00",100,1.21,1.2
"2024/10/27 08:00",100,1.21,1.21
"2024/10/27 07:00",100,1.21,1.21
"2024/10/27 06:00",100,1.21,1.21
"2024/10/27 05:00",100,1.21,1.22
"2024/10/27 04:00",100,1.21,1.22
"2024/10/27 03:00",100,1.21,1.21
"2024/10/27 02:00",100,1.21,1.21
"2024/10/27 01:00",100,1.21,1.21
"2024/10/27 00:00",100,1.21,1.21
"2024/10/26 23:00",100,1.21,1.21
"2024/10/26 22:00",100,0,1.21
"2024/10/26 21:00",100,1.21,1.22
"2024/10/26 20:00",100,1.21,1.22
"2024/10/26 19:00",100,1.21,1.21
"2024/10/26 18:00",100,1.21,1.21
"2024/10/26 17:00",100,1.21,1.21
"2024/10/26 16:00",100,1.21,1.21
"2024/10/26 15:00",100,1.21,1.22
"2024/10/26 14:00",100,1.21,1.21
"2024/10/26 13:00",100,1.21,1.22
"2024/10/26 12:00",100,1.21,1.21
"2024/10/26 11:00",100,1.21,1.21
"2024/10/26 10:00",100,1.21,1.22
"2024/10/26 09:00",100,1.21,1.22
"2024/10/26 08:00",100,1.21,1.21
"2024/10/26 07:00",100,1.21,1.22
"2024/10/26 06:00",100,1.21,1.21
"2024/10/26 05:00",100,1.21,1.22
"2024/10/26 04:00",100,1.21,1.22
"2024/10/26 03:00",100,1.21,1.22
"2024/10/26 02:00",100,1.21,1.21
"2024/10/26 01:00",100,1.21,1.21
"2024/10/26 00:00",100,0,1.22
"2024/10/25 23:00",100,1.21,1.21
