"日時","貯水率","流入量","放流量"
"2024/04/27 00:00",99.9,0.73,0.73
"2024/04/26 23:00",99.9,0,0.72
"2024/04/26 22:00",100,0.73,0.73
"2024/04/26 21:00",100,0.73,0.73
"2024/04/26 20:00",100,0.73,0.73
"2024/04/26 19:00",100,0.73,0.73
"2024/04/26 18:00",100,0.73,0.73
"2024/04/26 17:00",100,0.73,0.73
"2024/04/26 16:00",100,0.73,0.73
"2024/04/26 15:00",100,0.73,0.73
"2024/04/26 14:00",100,0.73,0.72
"2024/04/26 13:00",100,0.73,0.72
"2024/04/26 12:00",100,0.73,0.73
"2024/04/26 11:00",100,0.73,0.73
"2024/04/26 10:00",100,0.73,0.73
"2024/04/26 09:00",100,0.77,0.73
"2024/04/26 08:00",100,0.78,0.78
"2024/04/26 07:00",100,0.78,0.78
"2024/04/26 06:00",100,0.78,0.79
"2024/04/26 05:00",100,0.78,0.79
"2024/04/26 04:00",100,0.78,0.78
"2024/04/26 03:00",100,0.78,0.79
"2024/04/26 02:00",100,0.78,0.78
"2024/04/26 01:00",100,0.78,0.79
"2024/04/26 00:00",100,0.78,0.78
"2024/04/25 23:00",100,0.78,0.78
"2024/04/25 22:00",100,0.78,0.78
"2024/04/25 21:00",100,0.78,0.78
"2024/04/25 20:00",100,0.78,0.78
"2024/04/25 19:00",100,0.78,0.78
"2024/04/25 18:00",100,0.78,0.79
"2024/04/25 17:00",100,0.78,0.78
"2024/04/25 16:00",100,0.78,0.78
"2024/04/25 15:00",100,0.78,0.78
"2024/04/25 14:00",100,0.78,0.79
"2024/04/25 13:00",100,0.78,0.79
"2024/04/25 12:00",100,0.78,0.78
"2024/04/25 11:00",100,0.78,0.78
"2024/04/25 10:00",100,0.78,0.79
"2024/04/25 09:00",100,0.78,0.78
"2024/04/25 08:00",100,0.78,0.78
"2024/04/25 07:00",100,0.78,0.78
"2024/04/25 06:00",100,0.78,0.78
"2024/04/25 05:00",100,0.78,0.78
"2024/04/25 04:00",100,0.78,0.78
"2024/04/25 03:00",100,0.78,0.78
"2024/04/25 02:00",100,0.78,0.78
"2024/04/25 01:00",100,0.78,0.79
"2024/04/25 00:00",100,0.78,0.79
"2024/04/24 23:00",100,0.78,0.78
