"日時","貯水率","流入量","放流量"
"2025/04/09 00:00",97.4,0.61,0.61
"2025/04/08 23:00",97.4,0.61,0.61
"2025/04/08 22:00",97.4,0.61,0.61
"2025/04/08 21:00",97.4,0.61,0.61
"2025/04/08 20:00",97.4,0.61,0.61
"2025/04/08 19:00",97.4,0.61,0.62
"2025/04/08 18:00",97.4,0.61,0.61
"2025/04/08 17:00",97.4,0.24,0.61
"2025/04/08 16:00",97.5,0.83,0.61
"2025/04/08 15:00",97.4,1.69,0.61
"2025/04/08 14:00",97.4,0,0.61
"2025/04/08 13:00",97.5,0.61,0.61
"2025/04/08 12:00",97.5,0.61,0.61
"2025/04/08 11:00",97.5,0.61,0.61
"2025/04/08 10:00",97.5,0.61,0.61
"2025/04/08 09:00",97.5,0.61,0.61
"2025/04/08 08:00",97.5,0,0.61
"2025/04/08 07:00",97.6,0.61,0.61
"2025/04/08 06:00",97.6,0.61,0.62
"2025/04/08 05:00",97.6,0.61,0.61
"2025/04/08 04:00",97.6,0.61,0.61
"2025/04/08 03:00",97.6,0.61,0.62
"2025/04/08 02:00",97.6,0.61,0.61
"2025/04/08 01:00",97.6,0.61,0.61
"2025/04/08 00:00",97.6,0,0.61
"2025/04/07 23:00",97.6,0.61,0.61
"2025/04/07 22:00",97.6,0.61,0.61
"2025/04/07 21:00",97.6,0.61,0.61
"2025/04/07 20:00",97.6,0.61,0.61
"2025/04/07 19:00",97.6,0.61,0.61
"2025/04/07 18:00",97.6,0.61,0.61
"2025/04/07 17:00",97.6,0.61,0.61
"2025/04/07 16:00",97.6,0.62,0.61
"2025/04/07 15:00",97.6,0.69,0.61
"2025/04/07 14:00",97.6,0.68,0.68
"2025/04/07 13:00",97.6,0.68,0.68
"2025/04/07 12:00",97.6,0.68,0.68
"2025/04/07 11:00",97.6,0.68,0.68
"2025/04/07 10:00",97.6,0.68,0.68
"2025/04/07 09:00",97.6,0.59,0.59
"2025/04/07 08:00",97.6,0.59,0.59
"2025/04/07 07:00",97.6,0.59,0.59
"2025/04/07 06:00",97.6,0.59,0.58
"2025/04/07 05:00",97.6,0.59,0.59
"2025/04/07 04:00",97.6,0.59,0.59
"2025/04/07 03:00",97.6,0.59,0.59
"2025/04/07 02:00",97.6,0.59,0.59
"2025/04/07 01:00",97.6,0.59,0.59
"2025/04/07 00:00",97.6,0.59,0.59
"2025/04/06 23:00",97.6,0.59,0.59
