"日時","貯水率","流入量","放流量"
"2024/08/21 00:00",96.5,0.96,0.97
"2024/08/20 23:00",96.5,0.96,0.96
"2024/08/20 22:00",96.5,0.96,0.95
"2024/08/20 21:00",96.5,0.96,0.96
"2024/08/20 20:00",96.5,0.99,0.97
"2024/08/20 19:00",96.5,1.38,1.37
"2024/08/20 18:00",96.5,1.38,1.39
"2024/08/20 17:00",96.5,1.37,1.39
"2024/08/20 16:00",96.5,1.35,1.33
"2024/08/20 15:00",96.5,1.35,1.34
"2024/08/20 14:00",96.5,1.35,1.37
"2024/08/20 13:00",96.5,1.35,1.35
"2024/08/20 12:00",96.5,1.35,1.35
"2024/08/20 11:00",96.5,1.35,1.34
"2024/08/20 10:00",96.5,1.35,1.34
"2024/08/20 09:00",96.5,1.35,1.34
"2024/08/20 08:00",96.5,1.38,1.35
"2024/08/20 07:00",96.5,1.37,1.37
"2024/08/20 06:00",96.5,1.38,1.39
"2024/08/20 05:00",96.5,1.37,1.37
"2024/08/20 04:00",96.5,1.35,1.37
"2024/08/20 03:00",96.5,2.5,0.96
"2024/08/20 02:00",96.4,0.96,0.97
"2024/08/20 01:00",96.4,2.5,0.96
"2024/08/20 00:00",96.4,0.96,0.96
"2024/08/19 23:00",96.4,2.5,0.96
"2024/08/19 22:00",96.3,2.5,0.97
"2024/08/19 21:00",96.2,2.5,0.97
"2024/08/19 20:00",96.1,2.54,0.96
"2024/08/19 19:00",96,3.05,1.51
"2024/08/19 18:00",95.9,1.51,1.51
"2024/08/19 17:00",95.9,1.5,1.51
"2024/08/19 16:00",95.9,1.5,1.5
"2024/08/19 15:00",95.9,1.5,1.5
"2024/08/19 14:00",95.9,1.5,1.5
"2024/08/19 13:00",95.9,0,1.49
"2024/08/19 12:00",96,1.49,1.49
"2024/08/19 11:00",96,1.49,1.5
"2024/08/19 10:00",96,1.5,1.49
"2024/08/19 09:00",96,1.51,1.51
"2024/08/19 08:00",96,1.66,1.62
"2024/08/19 07:00",96,1.66,1.66
"2024/08/19 06:00",96,1.66,1.67
"2024/08/19 05:00",96,0.12,1.65
"2024/08/19 04:00",96.1,1.61,1.65
"2024/08/19 03:00",96.1,0.96,0.96
"2024/08/19 02:00",96.1,0.96,0.97
"2024/08/19 01:00",96.1,0.96,0.97
"2024/08/19 00:00",96.1,0.96,0.97
"2024/08/18 23:00",96.1,0.96,0.97
