"日時","貯水率","流入量","放流量"
"2024/02/28 00:00",50.5,0.48,0.48
"2024/02/27 23:00",50.5,0.48,0.48
"2024/02/27 22:00",50.5,0.48,0.48
"2024/02/27 21:00",50.5,0.49,0.48
"2024/02/27 20:00",50.5,0.6,0.6
"2024/02/27 19:00",50.5,0.6,0.6
"2024/02/27 18:00",50.5,0.6,0.6
"2024/02/27 17:00",50.5,0.6,0.6
"2024/02/27 16:00",50.5,0.6,0.6
"2024/02/27 15:00",50.5,0.6,0.6
"2024/02/27 14:00",50.5,0.6,0.6
"2024/02/27 13:00",50.5,0.6,0.6
"2024/02/27 12:00",50.5,0.6,0.6
"2024/02/27 11:00",50.5,0.6,0.6
"2024/02/27 10:00",50.5,0.6,0.6
"2024/02/27 09:00",50.5,1.6,0.6
"2024/02/27 08:00",50.5,0.6,0.6
"2024/02/27 07:00",50.5,0.59,0.6
"2024/02/27 06:00",50.5,1.48,0.48
"2024/02/27 05:00",50.4,0.48,0.48
"2024/02/27 04:00",50.4,0.48,0.48
"2024/02/27 03:00",50.4,0.48,0.48
"2024/02/27 02:00",50.4,1.48,0.48
"2024/02/27 01:00",50.4,0.48,0.48
"2024/02/27 00:00",50.4,0.48,0.48
"2024/02/26 23:00",50.4,1.18,0.48
"2024/02/26 22:00",50.4,0.78,0.48
"2024/02/26 21:00",50.3,0.49,0.48
"2024/02/26 20:00",50.3,0.6,0.6
"2024/02/26 19:00",50.3,0.6,0.6
"2024/02/26 18:00",50.3,1.6,0.6
"2024/02/26 17:00",50.3,0.6,0.6
"2024/02/26 16:00",50.3,0.6,0.6
"2024/02/26 15:00",50.3,0.6,0.6
"2024/02/26 14:00",50.3,0.6,0.6
"2024/02/26 13:00",50.3,1.6,0.6
"2024/02/26 12:00",50.2,0.6,0.6
"2024/02/26 11:00",50.2,0.6,0.6
"2024/02/26 10:00",50.2,1.6,0.6
"2024/02/26 09:00",50.2,0.6,0.6
"2024/02/26 08:00",50.2,0.6,0.6
"2024/02/26 07:00",50.2,0.59,0.6
"2024/02/26 06:00",50.2,1.48,0.48
"2024/02/26 05:00",50.1,0.48,0.48
"2024/02/26 04:00",50.1,0.98,0.48
"2024/02/26 03:00",50.1,0.98,0.48
"2024/02/26 02:00",50.1,0.48,0.48
"2024/02/26 01:00",50.1,1.48,0.48
"2024/02/26 00:00",50,0.48,0.48
"2024/02/25 23:00",50,1.48,0.48
