"日時","貯水率","流入量","放流量"
"2025/06/22 00:00",100,1.08,1.08
"2025/06/21 23:00",100,1.08,1.08
"2025/06/21 22:00",100,1.08,1.08
"2025/06/21 21:00",100,1.08,1.08
"2025/06/21 20:00",100,1.13,1.08
"2025/06/21 19:00",100,0.1,1.74
"2025/06/21 18:00",100,1.74,1.74
"2025/06/21 17:00",100,1.74,1.75
"2025/06/21 16:00",100,1.08,1.74
"2025/06/21 15:00",100,0.76,1.73
"2025/06/21 14:00",100,1.74,1.75
"2025/06/21 13:00",100,1.74,1.77
"2025/06/21 12:00",100,0.1,1.74
"2025/06/21 11:00",100,1.74,1.74
"2025/06/21 10:00",100,1.74,1.73
"2025/06/21 09:00",100,0.11,1.74
"2025/06/21 08:00",100,1.74,1.74
"2025/06/21 07:00",100,1.74,1.74
"2025/06/21 06:00",100,1.74,1.73
"2025/06/21 05:00",100,1.74,1.73
"2025/06/21 04:00",100,1.69,1.73
"2025/06/21 03:00",100,1.08,1.07
"2025/06/21 02:00",100,1.08,1.08
"2025/06/21 01:00",100,1.08,1.08
"2025/06/21 00:00",100,1.08,1.08
"2025/06/20 23:00",100,1.08,1.08
"2025/06/20 22:00",100,1.08,1.07
"2025/06/20 21:00",100,1.08,1.08
"2025/06/20 20:00",100,1.12,1.08
"2025/06/20 19:00",100,1.6,1.6
"2025/06/20 18:00",100,0,1.62
"2025/06/20 17:00",100,1.6,1.6
"2025/06/20 16:00",100,1.6,1.6
"2025/06/20 15:00",100,1.6,1.61
"2025/06/20 14:00",100,0,1.59
"2025/06/20 13:00",100,1.5,1.5
"2025/06/20 12:00",100,1.5,1.5
"2025/06/20 11:00",100,1.5,1.5
"2025/06/20 10:00",100,1.5,1.5
"2025/06/20 09:00",100,1.52,1.5
"2025/06/20 08:00",100,1.59,1.6
"2025/06/20 07:00",100,1.59,1.59
"2025/06/20 06:00",100,1.59,1.59
"2025/06/20 05:00",100,1.59,1.59
"2025/06/20 04:00",100,1.55,1.59
"2025/06/20 03:00",100,1.07,1.07
"2025/06/20 02:00",100,1.07,1.07
"2025/06/20 01:00",100,1.07,1.07
"2025/06/20 00:00",100,1.07,1.07
"2025/06/19 23:00",100,1.07,1.07
