"日時","貯水率","流入量","放流量"
"2025/05/19 00:00",99.9,0.66,0.66
"2025/05/18 23:00",99.9,0.66,0.66
"2025/05/18 22:00",99.9,0.67,0.66
"2025/05/18 21:00",99.9,0.66,0.66
"2025/05/18 20:00",99.9,0.66,0.66
"2025/05/18 19:00",99.9,0.66,0.67
"2025/05/18 18:00",99.9,0.66,0.66
"2025/05/18 17:00",99.9,0.66,0.66
"2025/05/18 16:00",99.9,0.66,0.66
"2025/05/18 15:00",99.9,0.67,0.67
"2025/05/18 14:00",99.9,0.91,0.66
"2025/05/18 13:00",99.9,0.92,0.92
"2025/05/18 12:00",99.9,0,0.92
"2025/05/18 11:00",100,0.92,0.91
"2025/05/18 10:00",100,0.92,0.91
"2025/05/18 09:00",100,0.92,0.92
"2025/05/18 08:00",100,0,0.92
"2025/05/18 07:00",100,0.92,0.92
"2025/05/18 06:00",100,0.92,0.92
"2025/05/18 05:00",100,0.92,0.92
"2025/05/18 04:00",100,0.92,0.92
"2025/05/18 03:00",100,0.92,0.91
"2025/05/18 02:00",100,0.92,0.92
"2025/05/18 01:00",100,0.92,0.92
"2025/05/18 00:00",100,0.92,0.92
"2025/05/17 23:00",100,0.92,0.92
"2025/05/17 22:00",100,0.92,0.92
"2025/05/17 21:00",100,0.92,0.92
"2025/05/17 20:00",100,0.92,0.92
"2025/05/17 19:00",100,0.92,0.92
"2025/05/17 18:00",100,0.92,0.92
"2025/05/17 17:00",100,0.92,0.92
"2025/05/17 16:00",100,0.92,0.92
"2025/05/17 15:00",100,1.08,0.92
"2025/05/17 14:00",100,2.39,0.92
"2025/05/17 13:00",100,0.92,0.92
"2025/05/17 12:00",100,0.92,0.92
"2025/05/17 11:00",100,1.84,0.92
"2025/05/17 10:00",100,1.54,0.93
"2025/05/17 09:00",99.9,2.46,0.92
"2025/05/17 08:00",99.8,2.77,0.92
"2025/05/17 07:00",99.8,3.69,0.92
"2025/05/17 06:00",99.6,0,0.93
"2025/05/17 05:00",99.7,0.92,0.93
"2025/05/17 04:00",99.7,0.92,0.93
"2025/05/17 03:00",99.7,0.92,0.92
"2025/05/17 02:00",99.7,0,0.92
"2025/05/17 01:00",99.8,0.92,0.93
"2025/05/17 00:00",99.8,0.92,0.93
"2025/05/16 23:00",99.8,0.93,0.92
