"日時","貯水率","流入量","放流量"
"2025/10/04 00:00",82.6,0.66,0.65
"2025/10/03 23:00",82.6,0.65,0.65
"2025/10/03 22:00",82.6,0.65,0.65
"2025/10/03 21:00",82.6,2.03,0.65
"2025/10/03 20:00",82.5,0.65,0.66
"2025/10/03 19:00",82.5,2.03,0.65
"2025/10/03 18:00",82.4,2.03,0.66
"2025/10/03 17:00",82.4,0.65,0.65
"2025/10/03 16:00",82.4,1.06,0.65
"2025/10/03 15:00",82.4,1.62,0.65
"2025/10/03 14:00",82.3,0.68,0.65
"2025/10/03 13:00",82.3,0.66,0.66
"2025/10/03 12:00",82.3,2,0.66
"2025/10/03 11:00",82.2,0.67,0.66
"2025/10/03 10:00",82.2,0.67,0.67
"2025/10/03 09:00",82.2,0.67,0.66
"2025/10/03 08:00",82.2,0.67,0.67
"2025/10/03 07:00",82.2,2.04,0.67
"2025/10/03 06:00",82.2,0.67,0.67
"2025/10/03 05:00",82.2,0.67,0.67
"2025/10/03 04:00",82.2,0.67,0.67
"2025/10/03 03:00",82.2,0.67,0.66
"2025/10/03 02:00",82.2,0.67,0.67
"2025/10/03 01:00",82.2,0.67,0.67
"2025/10/03 00:00",82.2,0.67,0.67
"2025/10/02 23:00",82.2,2.04,0.67
"2025/10/02 22:00",82.1,0.66,0.67
"2025/10/02 21:00",82.1,0.67,0.66
"2025/10/02 20:00",82.1,0.66,0.67
"2025/10/02 19:00",82.1,0.67,0.67
"2025/10/02 18:00",82.1,0.66,0.67
"2025/10/02 17:00",82.1,0.66,0.67
"2025/10/02 16:00",82.1,0.66,0.66
"2025/10/02 15:00",82.1,0.66,0.66
"2025/10/02 14:00",82.1,2.04,0.66
"2025/10/02 13:00",82,0.66,0.66
"2025/10/02 12:00",82,0.66,0.66
"2025/10/02 11:00",82,0.66,0.67
"2025/10/02 10:00",82,0.66,0.66
"2025/10/02 09:00",82,2.04,0.67
"2025/10/02 08:00",81.9,0.66,0.66
"2025/10/02 07:00",81.9,0.66,0.67
"2025/10/02 06:00",81.9,0.66,0.66
"2025/10/02 05:00",81.9,0.66,0.67
"2025/10/02 04:00",81.9,0.66,0.67
"2025/10/02 03:00",81.9,0.66,0.66
"2025/10/02 02:00",81.9,1.76,0.66
"2025/10/02 01:00",81.9,0.94,0.67
"2025/10/02 00:00",81.9,0.66,0.66
"2025/10/01 23:00",81.9,0.66,0.66
