"日時","貯水率","流入量","放流量"
"2025/03/25 00:00",96.5,0.58,0.57
"2025/03/24 23:00",96.5,0.58,0.58
"2025/03/24 22:00",96.5,0.58,0.58
"2025/03/24 21:00",96.5,0.58,0.58
"2025/03/24 20:00",96.5,0.58,0.58
"2025/03/24 19:00",96.5,0.58,0.58
"2025/03/24 18:00",96.5,0.58,0.58
"2025/03/24 17:00",96.5,0.58,0.58
"2025/03/24 16:00",96.5,0.58,0.58
"2025/03/24 15:00",96.5,0.58,0.58
"2025/03/24 14:00",96.5,0.58,0.58
"2025/03/24 13:00",96.5,0.58,0.58
"2025/03/24 12:00",96.5,0.58,0.58
"2025/03/24 11:00",96.5,0.58,0.57
"2025/03/24 10:00",96.5,0.58,0.58
"2025/03/24 09:00",96.5,0.58,0.58
"2025/03/24 08:00",96.5,0.58,0.58
"2025/03/24 07:00",96.5,0.58,0.58
"2025/03/24 06:00",96.5,0.58,0.58
"2025/03/24 05:00",96.5,0.58,0.58
"2025/03/24 04:00",96.5,0.58,0.58
"2025/03/24 03:00",96.5,0.58,0.58
"2025/03/24 02:00",96.5,0.58,0.58
"2025/03/24 01:00",96.5,0.58,0.58
"2025/03/24 00:00",96.5,0.58,0.58
"2025/03/23 23:00",96.5,0.58,0.58
"2025/03/23 22:00",96.5,0.58,0.58
"2025/03/23 21:00",96.5,0.58,0.58
"2025/03/23 20:00",96.5,0.58,0.58
"2025/03/23 19:00",96.5,0.58,0.58
"2025/03/23 18:00",96.5,0.58,0.58
"2025/03/23 17:00",96.5,0.58,0.58
"2025/03/23 16:00",96.5,0.58,0.58
"2025/03/23 15:00",96.5,0.58,0.58
"2025/03/23 14:00",96.5,0.58,0.58
"2025/03/23 13:00",96.5,0.58,0.58
"2025/03/23 12:00",96.5,0.58,0.59
"2025/03/23 11:00",96.5,0.58,0.58
"2025/03/23 10:00",96.5,0.58,0.58
"2025/03/23 09:00",96.5,0.58,0.58
"2025/03/23 08:00",96.5,0.58,0.58
"2025/03/23 07:00",96.5,0.58,0.58
"2025/03/23 06:00",96.5,0.58,0.58
"2025/03/23 05:00",96.5,0.58,0.59
"2025/03/23 04:00",96.5,0.58,0.58
"2025/03/23 03:00",96.5,0.58,0.58
"2025/03/23 02:00",96.5,0.58,0.58
"2025/03/23 01:00",96.5,0.58,0.58
"2025/03/23 00:00",96.5,0.58,0.58
"2025/03/22 23:00",96.5,0.58,0.58
