"日時","貯水率","流入量","放流量"
"2024/08/25 00:00",94.5,0.97,0.97
"2024/08/24 23:00",94.5,0.97,0.97
"2024/08/24 22:00",94.5,0.97,0.96
"2024/08/24 21:00",94.5,0.97,0.97
"2024/08/24 20:00",94.5,1.03,0.98
"2024/08/24 19:00",94.5,1.5,1.78
"2024/08/24 18:00",94.5,0.59,1.8
"2024/08/24 17:00",94.6,0.29,1.8
"2024/08/24 16:00",94.6,0.29,1.81
"2024/08/24 15:00",94.7,1.79,1.8
"2024/08/24 14:00",94.7,0.74,1.8
"2024/08/24 13:00",94.7,1.35,1.8
"2024/08/24 12:00",94.8,0.29,1.8
"2024/08/24 11:00",94.9,1.8,1.79
"2024/08/24 10:00",94.9,0.29,1.79
"2024/08/24 09:00",95,1.8,1.81
"2024/08/24 08:00",95,0.29,1.81
"2024/08/24 07:00",95.1,1.8,1.8
"2024/08/24 06:00",95.1,0.29,1.79
"2024/08/24 05:00",95.1,1.8,1.79
"2024/08/24 04:00",95.1,0.2,1.78
"2024/08/24 03:00",95.2,0.97,0.98
"2024/08/24 02:00",95.2,0.97,0.98
"2024/08/24 01:00",95.2,0.97,0.97
"2024/08/24 00:00",95.2,0.97,0.97
"2024/08/23 23:00",95.2,0.97,0.97
"2024/08/23 22:00",95.2,0.97,0.97
"2024/08/23 21:00",95.2,0.97,0.97
"2024/08/23 20:00",95.2,1.02,0.97
"2024/08/23 19:00",95.2,1.63,1.51
"2024/08/23 18:00",95.2,1.63,1.65
"2024/08/23 17:00",95.2,0.09,1.64
"2024/08/23 16:00",95.3,1.63,1.64
"2024/08/23 15:00",95.3,0.09,1.63
"2024/08/23 14:00",95.4,1.63,1.62
"2024/08/23 13:00",95.4,0.09,1.62
"2024/08/23 12:00",95.5,1.63,1.63
"2024/08/23 11:00",95.5,0.09,1.64
"2024/08/23 10:00",95.6,1.63,1.62
"2024/08/23 09:00",95.6,1.63,1.64
"2024/08/23 08:00",95.6,0.13,1.61
"2024/08/23 07:00",95.6,1.66,1.66
"2024/08/23 06:00",95.6,0.13,1.66
"2024/08/23 05:00",95.7,1.66,1.65
"2024/08/23 04:00",95.7,1.61,1.65
"2024/08/23 03:00",95.7,0.97,0.97
"2024/08/23 02:00",95.7,0.97,0.98
"2024/08/23 01:00",95.7,0.97,0.97
"2024/08/23 00:00",95.7,0.97,0.97
"2024/08/22 23:00",95.7,0.97,0.97
