"日時","貯水率","流入量","放流量"
"2024/11/20 00:00",100,1.2,1.2
"2024/11/19 23:00",100,1.2,1.2
"2024/11/19 22:00",100,1.2,1.2
"2024/11/19 21:00",100,1.2,1.21
"2024/11/19 20:00",100,1.2,1.2
"2024/11/19 19:00",100,1.2,1.21
"2024/11/19 18:00",100,1.2,1.21
"2024/11/19 17:00",100,1.2,1.21
"2024/11/19 16:00",100,1.2,1.2
"2024/11/19 15:00",100,1.2,1.2
"2024/11/19 14:00",100,1.2,1.21
"2024/11/19 13:00",100,1.2,1.2
"2024/11/19 12:00",100,1.2,1.2
"2024/11/19 11:00",100,1.2,1.2
"2024/11/19 10:00",100,2.86,1.21
"2024/11/19 09:00",100,1.2,1.2
"2024/11/19 08:00",100,1.2,1.2
"2024/11/19 07:00",100,1.2,1.2
"2024/11/19 06:00",100,1.2,1.2
"2024/11/19 05:00",100,1.2,1.2
"2024/11/19 04:00",100,1.53,1.21
"2024/11/19 03:00",100,2.5,1.2
"2024/11/19 02:00",100,1.2,1.2
"2024/11/19 01:00",100,1.2,1.2
"2024/11/19 00:00",100,1.2,1.21
"2024/11/18 23:00",100,1.2,1.21
"2024/11/18 22:00",100,1.2,1.2
"2024/11/18 21:00",100,1.2,1.21
"2024/11/18 20:00",100,2.83,1.21
"2024/11/18 19:00",100,1.2,1.2
"2024/11/18 18:00",100,1.2,1.2
"2024/11/18 17:00",100,1.2,1.2
"2024/11/18 16:00",100,1.2,1.2
"2024/11/18 15:00",100,1.2,1.2
"2024/11/18 14:00",100,1.2,1.21
"2024/11/18 13:00",100,1.2,1.2
"2024/11/18 12:00",100,1.2,1.2
"2024/11/18 11:00",100,1.2,1.2
"2024/11/18 10:00",100,1.2,1.21
"2024/11/18 09:00",100,1.2,1.2
"2024/11/18 08:00",100,1.54,1.21
"2024/11/18 07:00",100,1.59,1.6
"2024/11/18 06:00",100,1.59,1.6
"2024/11/18 05:00",100,0,1.59
"2024/11/18 04:00",100,1.6,1.6
"2024/11/18 03:00",100,1.59,1.6
"2024/11/18 02:00",100,1.6,1.6
"2024/11/18 01:00",100,1.6,1.59
"2024/11/18 00:00",100,1.6,1.59
"2024/11/17 23:00",100,1.59,1.6
