"日時","貯水率","流入量","放流量"
"2024/06/21 00:00",100,2.41,2.43
"2024/06/20 23:00",100,2.41,2.42
"2024/06/20 22:00",100,2.41,2.4
"2024/06/20 21:00",100,0.78,2.41
"2024/06/20 20:00",100,2.41,2.4
"2024/06/20 19:00",100,2.41,2.41
"2024/06/20 18:00",100,2.43,2.4
"2024/06/20 17:00",100,2.16,2.41
"2024/06/20 16:00",100,0.57,3.82
"2024/06/20 15:00",100,3.15,3.82
"2024/06/20 14:00",100,1.31,2.94
"2024/06/20 13:00",100,2.94,2.96
"2024/06/20 12:00",100,2.94,2.95
"2024/06/20 11:00",100,2.94,2.93
"2024/06/20 10:00",100,2.89,2.94
"2024/06/20 09:00",100,2.27,2.27
"2024/06/20 08:00",100,2.27,2.27
"2024/06/20 07:00",100,2.27,2.28
"2024/06/20 06:00",100,2.28,2.27
"2024/06/20 05:00",100,2.27,2.28
"2024/06/20 04:00",100,2.27,2.26
"2024/06/20 03:00",100,2.27,2.27
"2024/06/20 02:00",100,2.27,2.26
"2024/06/20 01:00",100,2.28,2.29
"2024/06/20 00:00",100,2.27,2.26
"2024/06/19 23:00",100,3.9,2.27
"2024/06/19 22:00",100,2.27,2.27
"2024/06/19 21:00",100,2.28,2.29
"2024/06/19 20:00",100,2.27,2.29
"2024/06/19 19:00",100,2.27,2.28
"2024/06/19 18:00",100,2.27,2.28
"2024/06/19 17:00",100,3.9,2.28
"2024/06/19 16:00",100,2.27,2.26
"2024/06/19 15:00",100,2.27,2.27
"2024/06/19 14:00",100,3.9,2.26
"2024/06/19 13:00",100,2.28,2.28
"2024/06/19 12:00",100,2.27,2.29
"2024/06/19 11:00",100,2.27,2.29
"2024/06/19 10:00",100,2.27,2.28
"2024/06/19 09:00",100,2.33,2.28
"2024/06/19 08:00",100,3.37,5.97
"2024/06/19 07:00",100,2.72,5.97
"2024/06/19 06:00",100,2.72,5.97
"2024/06/19 05:00",100,2.72,5.98
"2024/06/19 04:00",100,2.72,5.97
"2024/06/19 03:00",100,3.69,5.97
"2024/06/19 02:00",100,3.32,5.97
"2024/06/19 01:00",100,2.66,5.98
"2024/06/19 00:00",100,4.32,5.99
"2024/06/18 23:00",100,3.17,5.98
