"日時","貯水率","流入量","放流量"
"2024/05/04 00:00",100,0.6,0.6
"2024/05/03 23:00",100,0.6,0.6
"2024/05/03 22:00",100,0.6,0.6
"2024/05/03 21:00",100,0.6,0.6
"2024/05/03 20:00",100,0.6,0.6
"2024/05/03 19:00",100,0.61,0.59
"2024/05/03 18:00",100,0.91,0.61
"2024/05/03 17:00",100,0.91,0.91
"2024/05/03 16:00",100,0.91,0.91
"2024/05/03 15:00",100,0.91,0.92
"2024/05/03 14:00",100,0,0.91
"2024/05/03 13:00",100,0.91,0.91
"2024/05/03 12:00",100,0.91,0.91
"2024/05/03 11:00",100,0.91,0.91
"2024/05/03 10:00",100,0.91,0.91
"2024/05/03 09:00",100,0.91,0.91
"2024/05/03 08:00",100,0.91,0.9
"2024/05/03 07:00",100,0.91,0.91
"2024/05/03 06:00",100,0.91,0.91
"2024/05/03 05:00",100,0.91,0.91
"2024/05/03 04:00",100,0.91,0.91
"2024/05/03 03:00",100,0.91,0.9
"2024/05/03 02:00",100,0.9,0.9
"2024/05/03 01:00",100,0.9,0.9
"2024/05/03 00:00",100,0.9,0.91
"2024/05/02 23:00",100,0,0.9
"2024/05/02 22:00",100,0.9,0.91
"2024/05/02 21:00",100,0.9,0.9
"2024/05/02 20:00",100,0.9,0.91
"2024/05/02 19:00",100,0.9,0.9
"2024/05/02 18:00",100,0.9,0.91
"2024/05/02 17:00",100,1.24,0.9
"2024/05/02 16:00",100,1.45,1.44
"2024/05/02 15:00",100,1.45,1.44
"2024/05/02 14:00",100,1.45,1.45
"2024/05/02 13:00",100,0,1.45
"2024/05/02 12:00",100,1.45,1.45
"2024/05/02 11:00",100,1.45,1.46
"2024/05/02 10:00",100,1.45,1.45
"2024/05/02 09:00",100,1.02,1.45
"2024/05/02 08:00",100,0.44,1.45
"2024/05/02 07:00",100,1.45,1.45
"2024/05/02 06:00",100,1.45,1.44
"2024/05/02 05:00",100,1.45,1.45
"2024/05/02 04:00",100,1.45,1.45
"2024/05/02 03:00",100,0,1.45
"2024/05/02 02:00",100,1.45,1.46
"2024/05/02 01:00",100,1.45,1.44
"2024/05/02 00:00",100,1.45,1.44
"2024/05/01 23:00",100,1.45,1.45
