"日時","貯水率","流入量","放流量"
"2024/09/19 00:00",100,1.19,1.19
"2024/09/18 23:00",100,1.19,1.19
"2024/09/18 22:00",100,1.19,1.19
"2024/09/18 21:00",100,1.19,1.2
"2024/09/18 20:00",100,1.24,1.19
"2024/09/18 19:00",100,1.57,1.72
"2024/09/18 18:00",100,0.27,1.72
"2024/09/18 17:00",100,1.73,1.75
"2024/09/18 16:00",100,1.73,1.75
"2024/09/18 15:00",100,0.11,1.74
"2024/09/18 14:00",100,1.73,1.74
"2024/09/18 13:00",100,1.73,1.73
"2024/09/18 12:00",100,0.11,1.72
"2024/09/18 11:00",100,1.73,1.74
"2024/09/18 10:00",100,1.73,1.73
"2024/09/18 09:00",100,1.74,1.74
"2024/09/18 08:00",100,0.11,1.72
"2024/09/18 07:00",100,1.73,1.73
"2024/09/18 06:00",100,1.73,1.73
"2024/09/18 05:00",100,1.73,1.74
"2024/09/18 04:00",100,1.69,1.73
"2024/09/18 03:00",100,1.19,1.2
"2024/09/18 02:00",100,1.19,1.2
"2024/09/18 01:00",100,1.19,1.2
"2024/09/18 00:00",100,1.19,1.19
"2024/09/17 23:00",100,1.19,1.19
"2024/09/17 22:00",100,1.2,1.2
"2024/09/17 21:00",100,1.19,1.19
"2024/09/17 20:00",100,1.22,1.19
"2024/09/17 19:00",100,1.46,1.46
"2024/09/17 18:00",100,1.46,1.46
"2024/09/17 17:00",100,0,1.47
"2024/09/17 16:00",100,1.46,1.45
"2024/09/17 15:00",100,1.46,1.46
"2024/09/17 14:00",100,1.46,1.46
"2024/09/17 13:00",100,1.46,1.45
"2024/09/17 12:00",100,1.46,1.45
"2024/09/17 11:00",100,1.46,1.45
"2024/09/17 10:00",100,1.46,1.45
"2024/09/17 09:00",100,1.46,1.46
"2024/09/17 08:00",100,1.57,1.45
"2024/09/17 07:00",100,1.59,1.59
"2024/09/17 06:00",100,0,1.59
"2024/09/17 05:00",100,1.59,1.58
"2024/09/17 04:00",100,1.59,1.58
"2024/09/17 03:00",100,1.59,1.58
"2024/09/17 02:00",100,1.59,1.59
"2024/09/17 01:00",100,1.59,1.6
"2024/09/17 00:00",100,1.43,1.6
"2024/09/16 23:00",100,0.16,1.57
