"日時","貯水率","流入量","放流量"
"2024/08/09 00:00",100,1.2,1.2
"2024/08/08 23:00",100,1.2,1.2
"2024/08/08 22:00",100,1.2,1.19
"2024/08/08 21:00",100,1.2,1.2
"2024/08/08 20:00",100,1.22,1.2
"2024/08/08 19:00",100,1.46,1.47
"2024/08/08 18:00",100,1.17,1.45
"2024/08/08 17:00",100,0.29,1.46
"2024/08/08 16:00",100,0,1.46
"2024/08/08 15:00",100,1.46,1.46
"2024/08/08 14:00",100,1.46,1.46
"2024/08/08 13:00",100,1.46,1.46
"2024/08/08 12:00",100,1.46,1.46
"2024/08/08 11:00",100,1.46,1.47
"2024/08/08 10:00",100,1.46,1.45
"2024/08/08 09:00",100,1.46,1.46
"2024/08/08 08:00",100,1.46,1.45
"2024/08/08 07:00",100,1.46,1.45
"2024/08/08 06:00",100,1.46,1.47
"2024/08/08 05:00",100,1.46,1.46
"2024/08/08 04:00",100,0,1.46
"2024/08/08 03:00",100,1.46,1.46
"2024/08/08 02:00",100,1.46,1.46
"2024/08/08 01:00",100,1.46,1.47
"2024/08/08 00:00",100,1.46,1.46
"2024/08/07 23:00",100,1.46,1.47
"2024/08/07 22:00",100,1.46,1.46
"2024/08/07 21:00",100,1.46,1.46
"2024/08/07 20:00",100,1.46,1.46
"2024/08/07 19:00",100,1.46,1.47
"2024/08/07 18:00",100,1.46,1.46
"2024/08/07 17:00",100,1.46,1.46
"2024/08/07 16:00",100,1.46,1.47
"2024/08/07 15:00",100,1.46,1.46
"2024/08/07 14:00",100,1.46,1.45
"2024/08/07 13:00",100,1.46,1.46
"2024/08/07 12:00",100,1.46,1.46
"2024/08/07 11:00",100,1.46,1.45
"2024/08/07 10:00",100,1.46,1.45
"2024/08/07 09:00",100,1.46,1.47
"2024/08/07 08:00",100,1.46,1.47
"2024/08/07 07:00",100,1.46,1.46
"2024/08/07 06:00",100,1.46,1.46
"2024/08/07 05:00",100,1.46,1.46
"2024/08/07 04:00",100,1.44,1.47
"2024/08/07 03:00",100,1.2,1.2
"2024/08/07 02:00",100,2.82,1.2
"2024/08/07 01:00",100,1.2,1.2
"2024/08/07 00:00",100,1.2,1.2
"2024/08/06 23:00",100,1.2,1.2
