"日時","貯水率","流入量","放流量"
"2024/06/13 00:00",99.8,0.97,0.97
"2024/06/12 23:00",99.8,0.97,0.96
"2024/06/12 22:00",99.8,0.97,0.97
"2024/06/12 21:00",99.8,0.97,0.97
"2024/06/12 20:00",99.8,1,0.97
"2024/06/12 19:00",99.8,1.37,1.37
"2024/06/12 18:00",99.8,1.37,1.37
"2024/06/12 17:00",99.8,0,1.36
"2024/06/12 16:00",99.9,1.31,1.31
"2024/06/12 15:00",99.9,1.3,1.31
"2024/06/12 14:00",99.9,1.31,1.3
"2024/06/12 13:00",99.9,1.31,1.31
"2024/06/12 12:00",99.9,1.31,1.3
"2024/06/12 11:00",99.9,1.31,1.3
"2024/06/12 10:00",99.9,1.31,1.31
"2024/06/12 09:00",99.9,1.31,1.3
"2024/06/12 08:00",99.9,1.31,1.31
"2024/06/12 07:00",99.9,1.31,1.31
"2024/06/12 06:00",99.9,1.31,1.31
"2024/06/12 05:00",99.9,1.31,1.31
"2024/06/12 04:00",99.9,1.31,1.31
"2024/06/12 03:00",99.9,1.31,1.31
"2024/06/12 02:00",99.9,1.31,1.31
"2024/06/12 01:00",99.9,1.31,1.31
"2024/06/12 00:00",99.9,1.31,1.3
"2024/06/11 23:00",99.9,1.31,1.32
"2024/06/11 22:00",99.9,1.31,1.3
"2024/06/11 21:00",99.9,1.31,1.3
"2024/06/11 20:00",99.9,1.31,1.31
"2024/06/11 19:00",99.9,1.31,1.3
"2024/06/11 18:00",99.9,1.31,1.31
"2024/06/11 17:00",99.9,1.41,1.31
"2024/06/11 16:00",99.9,1.43,1.43
"2024/06/11 15:00",99.9,1.43,1.44
"2024/06/11 14:00",99.9,1.44,1.44
"2024/06/11 13:00",99.9,1.43,1.44
"2024/06/11 12:00",99.9,1.43,1.43
"2024/06/11 11:00",99.9,1.42,1.44
"2024/06/11 10:00",99.9,1.43,1.42
"2024/06/11 09:00",99.9,1.42,1.43
"2024/06/11 08:00",99.9,1.71,1.43
"2024/06/11 07:00",99.9,0.3,1.85
"2024/06/11 06:00",100,1.84,1.84
"2024/06/11 05:00",100,1.84,1.83
"2024/06/11 04:00",100,1.83,1.82
"2024/06/11 03:00",100,1.84,1.83
"2024/06/11 02:00",100,0.21,1.83
"2024/06/11 01:00",100,1.84,1.83
"2024/06/11 00:00",100,1.83,1.84
"2024/06/10 23:00",100,1.83,1.82
