"日時","貯水率","流入量","放流量"
"2025/09/04 00:00",58.5,0.88,0.89
"2025/09/03 23:00",58.5,0,0.89
"2025/09/03 22:00",58.6,0.89,0.89
"2025/09/03 21:00",58.6,0.89,0.89
"2025/09/03 20:00",58.6,0.09,0.88
"2025/09/03 19:00",58.6,0.86,0.88
"2025/09/03 18:00",58.6,0.66,1.74
"2025/09/03 17:00",58.7,0.66,1.75
"2025/09/03 16:00",58.7,0.65,1.71
"2025/09/03 15:00",58.8,0.52,1.71
"2025/09/03 14:00",58.8,0.86,1.73
"2025/09/03 13:00",58.9,0,1.72
"2025/09/03 12:00",59,0.65,1.72
"2025/09/03 11:00",59.1,0.58,1.71
"2025/09/03 10:00",59.2,0.58,1.72
"2025/09/03 09:00",59.2,0.58,1.72
"2025/09/03 08:00",59.3,0.58,1.72
"2025/09/03 07:00",59.3,0.58,1.72
"2025/09/03 06:00",59.4,0.23,1.72
"2025/09/03 05:00",59.4,0.35,1.73
"2025/09/03 04:00",59.6,0.58,1.71
"2025/09/03 03:00",59.6,0.51,1.71
"2025/09/03 02:00",59.7,0.87,0.86
"2025/09/03 01:00",59.7,0.87,0.86
"2025/09/03 00:00",59.7,0,0.87
"2025/09/02 23:00",59.8,0.87,0.86
"2025/09/02 22:00",59.8,0.87,0.87
"2025/09/02 21:00",59.8,0,0.87
"2025/09/02 20:00",59.8,0.87,0.86
"2025/09/02 19:00",59.8,0.93,0.87
"2025/09/02 18:00",59.8,0.58,1.72
"2025/09/02 17:00",59.9,0.46,1.72
"2025/09/02 16:00",59.9,0.35,1.73
"2025/09/02 15:00",60,0.35,1.72
"2025/09/02 14:00",60.1,0.58,1.73
"2025/09/02 13:00",60.2,0.58,1.72
"2025/09/02 12:00",60.2,0.58,1.74
"2025/09/02 11:00",60.3,0.58,1.73
"2025/09/02 10:00",60.4,0.35,1.71
"2025/09/02 09:00",60.4,0.35,1.72
"2025/09/02 08:00",60.5,0.47,1.75
"2025/09/02 07:00",60.6,0.58,1.73
"2025/09/02 06:00",60.6,0.58,1.73
"2025/09/02 05:00",60.7,0.58,1.72
"2025/09/02 04:00",60.8,0.58,1.72
"2025/09/02 03:00",60.8,0.52,1.72
"2025/09/02 02:00",60.9,0.88,0.87
"2025/09/02 01:00",60.9,0,0.88
"2025/09/02 00:00",61,0.88,0.88
"2025/09/01 23:00",61,0.88,0.87
