"日時","貯水率","流入量","放流量"
"2025/04/15 00:00",98.5,0.61,0.61
"2025/04/14 23:00",98.5,2.14,0.61
"2025/04/14 22:00",98.5,0.61,0.61
"2025/04/14 21:00",98.5,2.15,0.61
"2025/04/14 20:00",98.4,1.84,0.61
"2025/04/14 19:00",98.4,0.92,0.6
"2025/04/14 18:00",98.3,2.14,0.61
"2025/04/14 17:00",98.2,2.14,0.61
"2025/04/14 16:00",98.1,2.14,0.6
"2025/04/14 15:00",98,0.6,0.6
"2025/04/14 14:00",98,0.6,0.61
"2025/04/14 13:00",98,0.6,0.6
"2025/04/14 12:00",98,0.6,0.6
"2025/04/14 11:00",98,0.61,0.61
"2025/04/14 10:00",98,0.61,0.6
"2025/04/14 09:00",98,0.61,0.61
"2025/04/14 08:00",98,0.61,0.61
"2025/04/14 07:00",98,0.61,0.61
"2025/04/14 06:00",98,0.61,0.61
"2025/04/14 05:00",98,2.14,0.61
"2025/04/14 04:00",98,0.61,0.61
"2025/04/14 03:00",98,0.61,0.61
"2025/04/14 02:00",98,0.61,0.61
"2025/04/14 01:00",98,0.61,0.61
"2025/04/14 00:00",98,2.14,0.61
"2025/04/13 23:00",97.9,0.61,0.61
"2025/04/13 22:00",97.9,0.61,0.61
"2025/04/13 21:00",97.9,0.61,0.61
"2025/04/13 20:00",97.9,0.61,0.61
"2025/04/13 19:00",97.9,0.61,0.6
"2025/04/13 18:00",97.9,0.61,0.61
"2025/04/13 17:00",97.9,2.14,0.61
"2025/04/13 16:00",97.8,0.61,0.61
"2025/04/13 15:00",97.8,0.61,0.61
"2025/04/13 14:00",97.8,2.15,0.61
"2025/04/13 13:00",97.7,1.38,0.61
"2025/04/13 12:00",97.7,1.38,0.61
"2025/04/13 11:00",97.6,2.15,0.6
"2025/04/13 10:00",97.6,0.92,0.61
"2025/04/13 09:00",97.6,3.38,0.61
"2025/04/13 08:00",97.4,0.61,0.62
"2025/04/13 07:00",97.4,2.15,0.61
"2025/04/13 06:00",97.3,2.15,0.61
"2025/04/13 05:00",97.2,0.61,0.61
"2025/04/13 04:00",97.2,0.61,0.61
"2025/04/13 03:00",97.2,0.61,0.61
"2025/04/13 02:00",97.2,0.61,0.62
"2025/04/13 01:00",97.2,0.61,0.62
"2025/04/13 00:00",97.2,0.61,0.61
"2025/04/12 23:00",97.2,0.61,0.61
