"日時","貯水率","流入量","放流量"
"2024/04/08 00:00",89.3,0.53,0.53
"2024/04/07 23:00",89.3,1.97,0.53
"2024/04/07 22:00",89.2,0.53,0.53
"2024/04/07 21:00",89.2,1.97,0.53
"2024/04/07 20:00",89.2,0.53,0.53
"2024/04/07 19:00",89.2,1.97,0.53
"2024/04/07 18:00",89.1,0.82,0.53
"2024/04/07 17:00",89.1,1.68,0.53
"2024/04/07 16:00",89,1.97,0.53
"2024/04/07 15:00",88.9,0.53,0.53
"2024/04/07 14:00",88.9,1.97,0.53
"2024/04/07 13:00",88.8,0.53,0.53
"2024/04/07 12:00",88.8,1.97,0.53
"2024/04/07 11:00",88.8,1.97,0.53
"2024/04/07 10:00",88.7,1.11,0.53
"2024/04/07 09:00",88.7,1.39,0.53
"2024/04/07 08:00",88.6,1.97,0.53
"2024/04/07 07:00",88.6,0.53,0.53
"2024/04/07 06:00",88.6,1.97,0.53
"2024/04/07 05:00",88.5,1.97,0.53
"2024/04/07 04:00",88.4,0.53,0.53
"2024/04/07 03:00",88.4,1.97,0.53
"2024/04/07 02:00",88.3,1.97,0.53
"2024/04/07 01:00",88.2,0.53,0.53
"2024/04/07 00:00",88.2,1.97,0.53
"2024/04/06 23:00",88.2,1.97,0.53
"2024/04/06 22:00",88.1,0.67,0.53
"2024/04/06 21:00",88.1,1.83,0.53
"2024/04/06 20:00",88,1.97,0.53
"2024/04/06 19:00",88,1.97,0.53
"2024/04/06 18:00",87.9,0.56,0.53
"2024/04/06 17:00",87.9,2.02,0.57
"2024/04/06 16:00",87.8,2.03,0.58
"2024/04/06 15:00",87.7,0.57,0.58
"2024/04/06 14:00",87.7,1.97,0.53
"2024/04/06 13:00",87.6,1.97,0.53
"2024/04/06 12:00",87.6,2.01,0.53
"2024/04/06 11:00",87.5,2.07,0.63
"2024/04/06 10:00",87.4,2,0.63
"2024/04/06 09:00",87.3,1.97,0.53
"2024/04/06 08:00",87.3,0.96,0.53
"2024/04/06 07:00",87.3,1.54,0.53
"2024/04/06 06:00",87.2,1.97,0.53
"2024/04/06 05:00",87.1,1.97,0.53
"2024/04/06 04:00",87,1.97,0.53
"2024/04/06 03:00",87,1.97,0.53
"2024/04/06 02:00",86.9,1.97,0.53
"2024/04/06 01:00",86.8,1.97,0.53
"2024/04/06 00:00",86.7,1.97,0.53
"2024/04/05 23:00",86.7,1.25,0.53
