"日時","貯水率","流入量","放流量"
"2025/09/01 00:00",62.2,0.87,0.87
"2025/08/31 23:00",62.2,0.87,0.86
"2025/08/31 22:00",62.2,0.87,0.87
"2025/08/31 21:00",62.2,0,0.87
"2025/08/31 20:00",62.3,0.87,0.87
"2025/08/31 19:00",62.3,0.93,0.87
"2025/08/31 18:00",62.3,0.56,1.73
"2025/08/31 17:00",62.3,0.5,1.73
"2025/08/31 16:00",62.4,0.39,1.72
"2025/08/31 15:00",62.4,0.22,1.73
"2025/08/31 14:00",62.6,0.56,1.74
"2025/08/31 13:00",62.6,0.56,1.74
"2025/08/31 12:00",62.7,0.56,1.73
"2025/08/31 11:00",62.7,0.56,1.73
"2025/08/31 10:00",62.8,0.56,1.74
"2025/08/31 09:00",62.9,0.56,1.74
"2025/08/31 08:00",62.9,0.34,1.74
"2025/08/31 07:00",63,0.91,1.74
"2025/08/31 06:00",63.1,0.22,1.74
"2025/08/31 05:00",63.1,0.39,1.75
"2025/08/31 04:00",63.2,0.56,1.75
"2025/08/31 03:00",63.3,0.5,1.75
"2025/08/31 02:00",63.4,0.87,0.87
"2025/08/31 01:00",63.4,0.87,0.88
"2025/08/31 00:00",63.4,0.87,0.87
"2025/08/30 23:00",63.4,0,0.87
"2025/08/30 22:00",63.4,0.87,0.87
"2025/08/30 21:00",63.4,0.87,0.87
"2025/08/30 20:00",63.4,0.87,0.87
"2025/08/30 19:00",63.4,0,0.87
"2025/08/30 18:00",63.5,0.56,1.73
"2025/08/30 17:00",63.5,0.56,1.74
"2025/08/30 16:00",63.6,0.56,1.73
"2025/08/30 15:00",63.7,0.56,1.73
"2025/08/30 14:00",63.7,0.56,1.75
"2025/08/30 13:00",63.8,0.39,1.73
"2025/08/30 12:00",63.9,0.17,1.74
"2025/08/30 11:00",64,0.56,1.75
"2025/08/30 10:00",64,0.56,1.74
"2025/08/30 09:00",64.1,0.57,1.74
"2025/08/30 08:00",64.2,0.57,1.73
"2025/08/30 07:00",64.2,0.57,1.73
"2025/08/30 06:00",64.3,0.57,1.74
"2025/08/30 05:00",64.4,0.57,1.73
"2025/08/30 04:00",64.4,0.56,1.73
"2025/08/30 03:00",64.5,0.5,1.73
"2025/08/30 02:00",64.5,0.88,0.88
"2025/08/30 01:00",64.5,0.88,0.88
"2025/08/30 00:00",64.5,0,0.88
"2025/08/29 23:00",64.6,0.88,0.88
