"日時","貯水率","流入量","放流量"
"2025/08/20 00:00",75.2,0.83,0.84
"2025/08/19 23:00",75.2,0.84,0.83
"2025/08/19 22:00",75.2,0.83,0.83
"2025/08/19 21:00",75.2,0.83,0.84
"2025/08/19 20:00",75.2,0.17,0.84
"2025/08/19 19:00",75.2,1.47,1.72
"2025/08/19 18:00",75.3,0.43,1.74
"2025/08/19 17:00",75.4,0.43,1.73
"2025/08/19 16:00",75.4,0.44,1.75
"2025/08/19 15:00",75.5,0.44,1.74
"2025/08/19 14:00",75.6,1.74,1.74
"2025/08/19 13:00",75.6,0.44,1.74
"2025/08/19 12:00",75.6,0.44,1.74
"2025/08/19 11:00",75.7,0.44,1.74
"2025/08/19 10:00",75.8,0.44,1.73
"2025/08/19 09:00",75.9,0.44,1.73
"2025/08/19 08:00",75.9,0.43,1.72
"2025/08/19 07:00",76,1.21,1.73
"2025/08/19 06:00",76,0.95,1.74
"2025/08/19 05:00",76.1,0.43,1.73
"2025/08/19 04:00",76.1,0.21,1.73
"2025/08/19 03:00",76.2,0.82,0.82
"2025/08/19 02:00",76.2,0.82,0.82
"2025/08/19 01:00",76.2,0.82,0.82
"2025/08/19 00:00",76.2,0.82,0.82
"2025/08/18 23:00",76.2,0.82,0.82
"2025/08/18 22:00",76.2,0.82,0.82
"2025/08/18 21:00",76.2,0.82,0.83
"2025/08/18 20:00",76.2,0.39,0.82
"2025/08/18 19:00",76.2,1.2,1.6
"2025/08/18 18:00",76.3,0.08,2.12
"2025/08/18 17:00",76.3,1.86,2.13
"2025/08/18 16:00",76.4,0.29,1.59
"2025/08/18 15:00",76.5,0.28,1.58
"2025/08/18 14:00",76.5,1.58,1.57
"2025/08/18 13:00",76.5,0.28,1.58
"2025/08/18 12:00",76.6,0.28,1.57
"2025/08/18 11:00",76.7,1.58,1.58
"2025/08/18 10:00",76.7,0.28,1.58
"2025/08/18 09:00",76.8,0.28,1.59
"2025/08/18 08:00",76.8,0.8,1.58
"2025/08/18 07:00",76.8,1.06,1.59
"2025/08/18 06:00",76.9,0.28,1.59
"2025/08/18 05:00",77,1.59,1.6
"2025/08/18 04:00",77,0.1,1.58
"2025/08/18 03:00",77,0.81,0.81
"2025/08/18 02:00",77,0.81,0.81
"2025/08/18 01:00",77,0.81,0.81
"2025/08/18 00:00",77,0.81,0.82
"2025/08/17 23:00",77,0.81,0.82
