"日時","貯水率","流入量","放流量"
"2024/03/02 00:00",50.7,0.48,0.48
"2024/03/01 23:00",50.7,0.48,0.48
"2024/03/01 22:00",50.7,0.48,0.48
"2024/03/01 21:00",50.7,0.49,0.48
"2024/03/01 20:00",0,0,0
"2024/03/01 19:00",50.7,0.6,0.6
"2024/03/01 18:00",50.7,0.6,0.6
"2024/03/01 17:00",50.7,0.6,0.6
"2024/03/01 16:00",50.7,0.6,0.6
"2024/03/01 15:00",50.7,0.6,0.6
"2024/03/01 14:00",50.7,0.6,0.6
"2024/03/01 13:00",50.7,0.6,0.6
"2024/03/01 12:00",50.7,0.6,0.6
"2024/03/01 11:00",50.7,0.6,0.6
"2024/03/01 10:00",50.7,0.6,0.6
"2024/03/01 09:00",50.7,0.6,0.6
"2024/03/01 08:00",50.7,0.6,0.6
"2024/03/01 07:00",50.7,0.59,0.6
"2024/03/01 06:00",50.7,0.48,0.48
"2024/03/01 05:00",50.7,0.48,0.48
"2024/03/01 04:00",50.7,0.48,0.48
"2024/03/01 03:00",50.7,1.48,0.48
"2024/03/01 02:00",50.6,0.48,0.48
"2024/03/01 01:00",50.6,0.48,0.48
"2024/03/01 00:00",50.6,0.48,0.48
"2024/02/29 23:00",50.6,0.48,0.48
"2024/02/29 22:00",50.6,1.48,0.48
"2024/02/29 21:00",50.6,0.49,0.48
"2024/02/29 20:00",50.6,0.6,0.6
"2024/02/29 19:00",50.6,0.6,0.6
"2024/02/29 18:00",50.6,0.6,0.6
"2024/02/29 17:00",50.6,0.6,0.6
"2024/02/29 16:00",50.6,0.6,0.6
"2024/02/29 15:00",50.6,0.6,0.6
"2024/02/29 14:00",50.6,0.6,0.6
"2024/02/29 13:00",50.6,0.6,0.6
"2024/02/29 12:00",50.6,0.6,0.6
"2024/02/29 11:00",50.6,0.6,0.6
"2024/02/29 10:00",50.6,0.6,0.6
"2024/02/29 09:00",50.6,0.6,0.6
"2024/02/29 08:00",50.6,0.6,0.6
"2024/02/29 07:00",50.6,0.59,0.6
"2024/02/29 06:00",50.6,0.48,0.48
"2024/02/29 05:00",50.6,0.48,0.48
"2024/02/29 04:00",50.6,0.48,0.48
"2024/02/29 03:00",50.6,0.48,0.48
"2024/02/29 02:00",50.6,0.48,0.48
"2024/02/29 01:00",50.6,0.48,0.48
"2024/02/29 00:00",50.6,0.48,0.48
"2024/02/28 23:00",50.6,0.49,0.48
