"日時","貯水率","流入量","放流量"
"2024/09/30 00:00",98.4,0.97,0.96
"2024/09/29 23:00",98.4,0.96,0.97
"2024/09/29 22:00",98.4,0.97,0.97
"2024/09/29 21:00",98.4,0.97,0.97
"2024/09/29 20:00",98.4,1.01,0.97
"2024/09/29 19:00",98.4,1.53,1.52
"2024/09/29 18:00",98.4,1.52,1.53
"2024/09/29 17:00",98.4,1.52,1.52
"2024/09/29 16:00",98.4,0,1.54
"2024/09/29 15:00",98.5,1.53,1.53
"2024/09/29 14:00",98.5,1.53,1.52
"2024/09/29 13:00",98.5,1.53,1.51
"2024/09/29 12:00",98.5,0,1.52
"2024/09/29 11:00",98.5,1.52,1.53
"2024/09/29 10:00",98.5,1.53,1.53
"2024/09/29 09:00",98.5,1.53,1.52
"2024/09/29 08:00",98.5,0,1.53
"2024/09/29 07:00",98.6,1.53,1.53
"2024/09/29 06:00",98.6,1.52,1.52
"2024/09/29 05:00",98.6,1.53,1.52
"2024/09/29 04:00",98.6,1.48,1.53
"2024/09/29 03:00",98.6,0.97,0.97
"2024/09/29 02:00",98.6,0.97,0.97
"2024/09/29 01:00",98.6,0.97,0.97
"2024/09/29 00:00",98.6,0.97,0.97
"2024/09/28 23:00",98.6,0.97,0.96
"2024/09/28 22:00",98.6,0.97,0.96
"2024/09/28 21:00",98.6,0.96,0.97
"2024/09/28 20:00",98.6,1.01,0.97
"2024/09/28 19:00",98.6,1.53,1.5
"2024/09/28 18:00",98.6,1.52,1.52
"2024/09/28 17:00",98.6,1.53,1.52
"2024/09/28 16:00",98.6,0,1.52
"2024/09/28 15:00",98.7,1.53,1.54
"2024/09/28 14:00",98.7,1.53,1.53
"2024/09/28 13:00",98.7,1.53,1.53
"2024/09/28 12:00",98.7,0,1.53
"2024/09/28 11:00",98.8,1.53,1.54
"2024/09/28 10:00",98.8,1.53,1.52
"2024/09/28 09:00",98.8,1.52,1.53
"2024/09/28 08:00",98.8,1.53,1.52
"2024/09/28 07:00",98.8,1.53,1.54
"2024/09/28 06:00",98.8,1.53,1.53
"2024/09/28 05:00",98.8,1.53,1.53
"2024/09/28 04:00",98.8,1.49,1.53
"2024/09/28 03:00",98.8,0.97,0.97
"2024/09/28 02:00",98.8,0.97,0.97
"2024/09/28 01:00",98.8,0.97,0.97
"2024/09/28 00:00",98.8,0.97,0.96
"2024/09/27 23:00",98.8,0.97,0.97
