"日時","貯水率","流入量","放流量"
"2025/09/25 00:00",80.3,0.82,0.81
"2025/09/24 23:00",80.3,0.82,0.81
"2025/09/24 22:00",80.3,0.82,0.82
"2025/09/24 21:00",80.3,0.82,0.81
"2025/09/24 20:00",80.3,0.86,0.82
"2025/09/24 19:00",80.3,1.2,1.2
"2025/09/24 18:00",80.3,0,1.2
"2025/09/24 17:00",80.4,1.18,1.2
"2025/09/24 16:00",80.4,1.17,1.17
"2025/09/24 15:00",80.4,1.17,1.17
"2025/09/24 14:00",80.4,1.17,1.18
"2025/09/24 13:00",80.4,0,1.18
"2025/09/24 12:00",80.5,1.17,1.18
"2025/09/24 11:00",80.5,1.17,1.17
"2025/09/24 10:00",80.5,1.16,1.16
"2025/09/24 09:00",80.5,1.17,1.16
"2025/09/24 08:00",80.5,1.19,1.17
"2025/09/24 07:00",80.5,1.19,1.19
"2025/09/24 06:00",80.5,1.19,1.19
"2025/09/24 05:00",80.5,1.19,1.18
"2025/09/24 04:00",80.5,1.16,1.19
"2025/09/24 03:00",80.5,0.81,0.81
"2025/09/24 02:00",80.5,0.81,0.81
"2025/09/24 01:00",80.5,2.18,0.81
"2025/09/24 00:00",80.4,0.81,0.81
"2025/09/23 23:00",80.4,0.81,0.8
"2025/09/23 22:00",80.4,0.81,0.8
"2025/09/23 21:00",80.4,0.81,0.81
"2025/09/23 20:00",80.4,0.85,0.81
"2025/09/23 19:00",80.4,1.19,1.2
"2025/09/23 18:00",80.4,1.19,1.2
"2025/09/23 17:00",80.4,1.19,1.2
"2025/09/23 16:00",80.4,1.2,1.19
"2025/09/23 15:00",80.4,1.2,1.19
"2025/09/23 14:00",80.4,1.2,1.21
"2025/09/23 13:00",80.4,1.2,1.21
"2025/09/23 12:00",80.4,1.2,1.19
"2025/09/23 11:00",80.4,1.2,1.2
"2025/09/23 10:00",80.4,1.2,1.2
"2025/09/23 09:00",80.4,1.2,1.2
"2025/09/23 08:00",80.4,1.2,1.2
"2025/09/23 07:00",80.4,1.2,1.2
"2025/09/23 06:00",80.4,1.2,1.2
"2025/09/23 05:00",80.4,1.2,1.19
"2025/09/23 04:00",80.4,1.17,1.2
"2025/09/23 03:00",80.4,0.82,0.82
"2025/09/23 02:00",80.4,0.82,0.82
"2025/09/23 01:00",80.4,0.82,0.81
"2025/09/23 00:00",80.4,0.82,0.82
"2025/09/22 23:00",80.4,0.82,0.82
