"日時","貯水率","流入量","放流量"
"2025/01/06 00:00",0,0,0
"2025/01/05 23:00",0,0,0
"2025/01/05 22:00",0,0,0
"2025/01/05 21:00",0,0,0
"2025/01/05 20:00",0,0,0
"2025/01/05 19:00",0,0,0
"2025/01/05 18:00",0,0,0
"2025/01/05 17:00",0,0,0
"2025/01/05 16:00",0,0,0
"2025/01/05 15:00",0,0,0
"2025/01/05 14:00",0,0,0
"2025/01/05 13:00",0,0,0
"2025/01/05 12:00",0,0,0
"2025/01/05 11:00",0,0,0
"2025/01/05 10:00",86.5,1.01,2.18
"2025/01/05 09:00",86.6,1.04,2.6
"2025/01/05 08:00",86.6,0.12,2.59
"2025/01/05 07:00",86.8,1.15,2.58
"2025/01/05 06:00",86.9,1.04,2.59
"2025/01/05 05:00",86.9,0.12,2.59
"2025/01/05 04:00",87.1,1.15,2.59
"2025/01/05 03:00",87.2,1.04,2.59
"2025/01/05 02:00",87.2,0.12,2.59
"2025/01/05 01:00",87.4,1.15,2.59
"2025/01/05 00:00",87.5,1.15,2.59
"2025/01/04 23:00",87.5,0,2.59
"2025/01/04 22:00",87.7,1.15,2.58
"2025/01/04 21:00",87.8,1.15,2.58
"2025/01/04 20:00",87.8,0,2.6
"2025/01/04 19:00",88,1.15,2.58
"2025/01/04 18:00",88.1,1.15,2.59
"2025/01/04 17:00",88.2,0.35,2.6
"2025/01/04 16:00",88.2,0.81,2.58
"2025/01/04 15:00",88.4,1.16,2.6
"2025/01/04 14:00",88.5,0.12,2.62
"2025/01/04 13:00",88.5,1.16,2.61
"2025/01/04 12:00",88.6,1.04,2.61
"2025/01/04 11:00",88.8,0,2.61
"2025/01/04 10:00",88.9,1.16,2.59
"2025/01/04 09:00",89,1.16,2.61
"2025/01/04 08:00",89.1,0.23,2.6
"2025/01/04 07:00",89.1,0.93,2.6
"2025/01/04 06:00",89.3,1.16,2.61
"2025/01/04 05:00",89.4,0.58,2.6
"2025/01/04 04:00",89.4,0.58,2.61
"2025/01/04 03:00",89.6,1.16,2.61
"2025/01/04 02:00",89.7,1.16,2.59
"2025/01/04 01:00",89.8,0,2.61
"2025/01/04 00:00",89.9,1.16,2.59
"2025/01/03 23:00",90,1.16,2.59
