"日時","貯水率","流入量","放流量"
"2024/11/16 00:00",100,1.6,1.58
"2024/11/15 23:00",100,1.59,1.59
"2024/11/15 22:00",100,1.59,1.59
"2024/11/15 21:00",100,1.59,1.59
"2024/11/15 20:00",100,1.59,1.59
"2024/11/15 19:00",100,1.59,1.59
"2024/11/15 18:00",100,1.59,1.59
"2024/11/15 17:00",100,1.59,1.6
"2024/11/15 16:00",100,1.59,1.59
"2024/11/15 15:00",100,1.6,1.6
"2024/11/15 14:00",100,1.59,1.59
"2024/11/15 13:00",100,1.59,1.59
"2024/11/15 12:00",100,1.59,1.59
"2024/11/15 11:00",100,1.59,1.59
"2024/11/15 10:00",100,1.59,1.59
"2024/11/15 09:00",100,1.6,1.58
"2024/11/15 08:00",100,1.59,1.62
"2024/11/15 07:00",100,1.59,1.6
"2024/11/15 06:00",100,1.59,1.6
"2024/11/15 05:00",100,1.6,1.61
"2024/11/15 04:00",100,1.59,1.59
"2024/11/15 03:00",100,1.59,1.6
"2024/11/15 02:00",100,1.6,1.59
"2024/11/15 01:00",100,1.6,1.59
"2024/11/15 00:00",100,1.59,1.6
"2024/11/14 23:00",100,1.59,1.59
"2024/11/14 22:00",100,1.59,1.59
"2024/11/14 21:00",100,1.59,1.6
"2024/11/14 20:00",100,1.6,1.59
"2024/11/14 19:00",100,1.59,1.6
"2024/11/14 18:00",100,1.59,1.59
"2024/11/14 17:00",100,1.59,1.59
"2024/11/14 16:00",100,1.59,1.59
"2024/11/14 15:00",100,1.59,1.6
"2024/11/14 14:00",100,1.59,1.59
"2024/11/14 13:00",100,1.59,1.6
"2024/11/14 12:00",100,1.59,1.59
"2024/11/14 11:00",100,1.59,1.59
"2024/11/14 10:00",100,1.59,1.59
"2024/11/14 09:00",100,1.6,1.59
"2024/11/14 08:00",100,1.86,1.58
"2024/11/14 07:00",100,0.21,1.87
"2024/11/14 06:00",100,1.87,1.89
"2024/11/14 05:00",100,1.87,1.87
"2024/11/14 04:00",100,1.88,1.89
"2024/11/14 03:00",100,1.88,1.88
"2024/11/14 02:00",100,1.88,1.88
"2024/11/14 01:00",100,1.88,1.88
"2024/11/14 00:00",100,1.88,1.89
"2024/11/13 23:00",100,1.88,1.88
