"日時","貯水率","流入量","放流量"
"2025/10/07 00:00",84,0.63,0.64
"2025/10/06 23:00",84,0.63,0.63
"2025/10/06 22:00",84,0.63,0.64
"2025/10/06 21:00",84,2.01,0.63
"2025/10/06 20:00",84,0.63,0.64
"2025/10/06 19:00",84,0.63,0.63
"2025/10/06 18:00",84,0.63,0.64
"2025/10/06 17:00",84,0.63,0.63
"2025/10/06 16:00",84,0.63,0.64
"2025/10/06 15:00",84,0.63,0.63
"2025/10/06 14:00",84,2.01,0.63
"2025/10/06 13:00",83.9,0.63,0.63
"2025/10/06 12:00",83.9,0.63,0.63
"2025/10/06 11:00",83.9,0.63,0.63
"2025/10/06 10:00",83.9,2.01,0.64
"2025/10/06 09:00",83.8,0.64,0.64
"2025/10/06 08:00",83.8,0.64,0.64
"2025/10/06 07:00",83.8,0.64,0.64
"2025/10/06 06:00",83.8,0.64,0.64
"2025/10/06 05:00",83.8,2.02,0.64
"2025/10/06 04:00",83.8,0.64,0.64
"2025/10/06 03:00",83.8,0.64,0.64
"2025/10/06 02:00",83.8,0.64,0.64
"2025/10/06 01:00",83.8,2.02,0.64
"2025/10/06 00:00",83.7,0.64,0.64
"2025/10/05 23:00",83.7,0.64,0.64
"2025/10/05 22:00",83.7,0.65,0.65
"2025/10/05 21:00",83.7,2.02,0.65
"2025/10/05 20:00",83.6,0.65,0.65
"2025/10/05 19:00",83.6,0.65,0.65
"2025/10/05 18:00",83.6,0.65,0.65
"2025/10/05 17:00",83.6,2.02,0.65
"2025/10/05 16:00",83.5,0.65,0.65
"2025/10/05 15:00",83.5,0.65,0.65
"2025/10/05 14:00",83.5,1.47,0.64
"2025/10/05 13:00",83.5,1.2,0.65
"2025/10/05 12:00",83.5,0.65,0.65
"2025/10/05 11:00",83.5,2.02,0.65
"2025/10/05 10:00",83.4,0.65,0.65
"2025/10/05 09:00",83.4,2.02,0.65
"2025/10/05 08:00",83.3,0.65,0.64
"2025/10/05 07:00",83.3,2.02,0.65
"2025/10/05 06:00",83.2,2.03,0.65
"2025/10/05 05:00",83.2,2.03,0.65
"2025/10/05 04:00",83.1,2.03,0.65
"2025/10/05 03:00",83,0.65,0.65
"2025/10/05 02:00",83,0.65,0.65
"2025/10/05 01:00",83,0.65,0.65
"2025/10/05 00:00",83,0.65,0.65
"2025/10/04 23:00",83,1.34,0.65
