"日時","貯水率","流入量","放流量"
"2025/09/13 00:00",77.1,3.42,0.82
"2025/09/12 23:00",77,4.72,0.82
"2025/09/12 22:00",76.8,4.72,0.82
"2025/09/12 21:00",76.5,6.28,0.81
"2025/09/12 20:00",76.3,8.37,0.81
"2025/09/12 19:00",75.9,13.58,0.81
"2025/09/12 18:00",75.2,17.49,0.82
"2025/09/12 17:00",74.3,5.26,0.81
"2025/09/12 16:00",74.1,2.08,0.78
"2025/09/12 15:00",74,0.79,0.78
"2025/09/12 14:00",74,2.12,0.82
"2025/09/12 13:00",73.9,1.99,0.82
"2025/09/12 12:00",73.9,0.95,0.82
"2025/09/12 11:00",73.9,2.12,0.82
"2025/09/12 10:00",73.8,2.12,0.81
"2025/09/12 09:00",73.7,0.82,0.82
"2025/09/12 08:00",73.7,2.12,0.82
"2025/09/12 07:00",73.7,2.12,0.82
"2025/09/12 06:00",73.6,2.12,0.82
"2025/09/12 05:00",73.5,2.12,0.82
"2025/09/12 04:00",73.4,2.12,0.82
"2025/09/12 03:00",73.4,2.12,0.82
"2025/09/12 02:00",73.3,2.12,0.82
"2025/09/12 01:00",73.2,2.12,0.82
"2025/09/12 00:00",73.2,3.42,0.82
"2025/09/11 23:00",73,2.12,0.82
"2025/09/11 22:00",73,3.42,0.82
"2025/09/11 21:00",72.8,3.55,0.83
"2025/09/11 20:00",72.7,4.6,0.82
"2025/09/11 19:00",72.5,4.99,0.82
"2025/09/11 18:00",72.3,6.81,0.82
"2025/09/11 17:00",72,9.05,0.81
"2025/09/11 16:00",71.6,14,0.82
"2025/09/11 15:00",70.9,16.69,0.81
"2025/09/11 14:00",70,10.3,1.17
"2025/09/11 13:00",69.5,2.16,1.18
"2025/09/11 12:00",69.4,1.18,1.18
"2025/09/11 11:00",69.4,1.18,1.18
"2025/09/11 10:00",69.4,1.18,1.18
"2025/09/11 09:00",69.4,1.19,1.17
"2025/09/11 08:00",69.4,1.18,1.19
"2025/09/11 07:00",69.4,1.18,1.18
"2025/09/11 06:00",69.4,1.18,1.19
"2025/09/11 05:00",69.4,1.18,1.18
"2025/09/11 04:00",69.4,1.15,1.17
"2025/09/11 03:00",69.4,0.81,0.81
"2025/09/11 02:00",69.4,0.81,0.81
"2025/09/11 01:00",69.4,0.81,0.81
"2025/09/11 00:00",69.4,0.81,0.81
"2025/09/10 23:00",69.4,0.81,0.81
