"日時","貯水率","流入量","放流量"
"2025/07/25 00:00",89.9,0.81,0.82
"2025/07/24 23:00",89.9,0.81,0.81
"2025/07/24 22:00",89.9,0.81,0.81
"2025/07/24 21:00",89.9,0.81,0.81
"2025/07/24 20:00",89.9,0.08,0.81
"2025/07/24 19:00",89.9,1.43,1.57
"2025/07/24 18:00",89.9,0.13,1.57
"2025/07/24 17:00",90,1.57,1.57
"2025/07/24 16:00",90,0.13,1.57
"2025/07/24 15:00",90.1,0.13,1.57
"2025/07/24 14:00",90.2,1.57,1.57
"2025/07/24 13:00",90.2,0.13,1.57
"2025/07/24 12:00",90.2,1.14,1.56
"2025/07/24 11:00",90.2,0.57,1.56
"2025/07/24 10:00",90.3,0.13,1.56
"2025/07/24 09:00",90.4,1.57,1.56
"2025/07/24 08:00",90.4,0.14,1.57
"2025/07/24 07:00",90.5,0.14,1.63
"2025/07/24 06:00",90.6,1.62,1.62
"2025/07/24 05:00",90.6,0.14,1.63
"2025/07/24 04:00",90.6,1.57,1.64
"2025/07/24 03:00",90.6,0.81,0.81
"2025/07/24 02:00",90.6,0.81,0.81
"2025/07/24 01:00",90.6,0.81,0.81
"2025/07/24 00:00",90.6,0.81,0.81
"2025/07/23 23:00",90.6,0.81,0.81
"2025/07/23 22:00",90.6,0,0.81
"2025/07/23 21:00",90.7,0.81,0.81
"2025/07/23 20:00",90.7,0.87,0.81
"2025/07/23 19:00",90.7,1.62,1.63
"2025/07/23 18:00",90.7,0.14,1.62
"2025/07/23 17:00",90.8,0.12,1.62
"2025/07/23 16:00",90.9,1.57,1.57
"2025/07/23 15:00",90.9,0.09,1.57
"2025/07/23 14:00",90.9,1.57,1.57
"2025/07/23 13:00",90.9,0.09,1.56
"2025/07/23 12:00",91,0.09,1.56
"2025/07/23 11:00",91.1,1.57,1.56
"2025/07/23 10:00",91.1,0.09,1.57
"2025/07/23 09:00",91.2,1.57,1.59
"2025/07/23 08:00",91.2,0.13,1.57
"2025/07/23 07:00",91.3,0.14,1.61
"2025/07/23 06:00",91.3,1.62,1.62
"2025/07/23 05:00",91.3,0.14,1.61
"2025/07/23 04:00",91.4,1.57,1.61
"2025/07/23 03:00",91.4,0.96,0.96
"2025/07/23 02:00",91.4,0,0.96
"2025/07/23 01:00",91.5,0.96,0.96
"2025/07/23 00:00",91.5,0.96,0.96
"2025/07/22 23:00",91.5,0.96,0.96
