"日時","貯水率","流入量","放流量"
"2024/11/22 00:00",100,1.2,1.2
"2024/11/21 23:00",100,1.2,1.21
"2024/11/21 22:00",100,1.2,1.21
"2024/11/21 21:00",100,1.2,1.2
"2024/11/21 20:00",100,1.2,1.2
"2024/11/21 19:00",100,1.2,1.21
"2024/11/21 18:00",100,1.2,1.2
"2024/11/21 17:00",100,1.2,1.21
"2024/11/21 16:00",100,1.2,1.21
"2024/11/21 15:00",100,1.2,1.21
"2024/11/21 14:00",100,1.2,1.2
"2024/11/21 13:00",100,1.2,1.2
"2024/11/21 12:00",100,2.86,1.2
"2024/11/21 11:00",100,1.2,1.21
"2024/11/21 10:00",100,1.2,1.2
"2024/11/21 09:00",100,1.2,1.2
"2024/11/21 08:00",100,1.2,1.2
"2024/11/21 07:00",100,1.2,1.2
"2024/11/21 06:00",100,1.2,1.21
"2024/11/21 05:00",100,1.2,1.2
"2024/11/21 04:00",100,1.2,1.2
"2024/11/21 03:00",100,1.2,1.2
"2024/11/21 02:00",100,1.2,1.21
"2024/11/21 01:00",100,1.2,1.2
"2024/11/21 00:00",100,1.2,1.21
"2024/11/20 23:00",100,2.86,1.2
"2024/11/20 22:00",100,1.2,1.2
"2024/11/20 21:00",100,1.2,1.2
"2024/11/20 20:00",100,1.2,1.2
"2024/11/20 19:00",100,1.2,1.21
"2024/11/20 18:00",100,1.2,1.2
"2024/11/20 17:00",100,1.2,1.2
"2024/11/20 16:00",100,1.2,1.2
"2024/11/20 15:00",100,1.2,1.2
"2024/11/20 14:00",100,1.2,1.2
"2024/11/20 13:00",100,1.2,1.2
"2024/11/20 12:00",100,1.2,1.2
"2024/11/20 11:00",100,2.86,1.21
"2024/11/20 10:00",100,1.2,1.21
"2024/11/20 09:00",100,1.2,1.2
"2024/11/20 08:00",100,1.2,1.2
"2024/11/20 07:00",100,1.2,1.2
"2024/11/20 06:00",100,1.2,1.2
"2024/11/20 05:00",100,1.2,1.2
"2024/11/20 04:00",100,1.2,1.19
"2024/11/20 03:00",100,2.86,1.2
"2024/11/20 02:00",100,1.2,1.2
"2024/11/20 01:00",100,1.2,1.21
"2024/11/20 00:00",100,1.2,1.2
"2024/11/19 23:00",100,1.2,1.2
