"日時","貯水率","流入量","放流量"
"2024/07/09 00:00",100,5.31,5.31
"2024/07/08 23:00",100,5.32,5.3
"2024/07/08 22:00",100,5.32,5.31
"2024/07/08 21:00",100,5.31,5.31
"2024/07/08 20:00",100,5.31,5.31
"2024/07/08 19:00",100,5.32,5.31
"2024/07/08 18:00",100,5.31,5.3
"2024/07/08 17:00",100,5.31,5.31
"2024/07/08 16:00",100,5.32,5.3
"2024/07/08 15:00",100,5.31,5.32
"2024/07/08 14:00",100,5.31,5.31
"2024/07/08 13:00",100,1.06,5.3
"2024/07/08 12:00",100,4.08,5.31
"2024/07/08 11:00",100,4.69,5.89
"2024/07/08 10:00",100,5.87,5.86
"2024/07/08 09:00",100,5.87,5.88
"2024/07/08 08:00",100,0.59,5.86
"2024/07/08 07:00",100,5.88,5.88
"2024/07/08 06:00",100,5.89,5.88
"2024/07/08 05:00",100,5.88,5.87
"2024/07/08 04:00",100,5.88,5.89
"2024/07/08 03:00",100,5.88,5.88
"2024/07/08 02:00",100,5.89,5.9
"2024/07/08 01:00",100,5.88,5.88
"2024/07/08 00:00",100,5.88,5.88
"2024/07/07 23:00",100,5.89,5.88
"2024/07/07 22:00",100,5.88,5.88
"2024/07/07 21:00",100,5.88,5.89
"2024/07/07 20:00",100,5.88,5.88
"2024/07/07 19:00",100,5.88,5.87
"2024/07/07 18:00",100,5.88,5.9
"2024/07/07 17:00",100,5.88,5.89
"2024/07/07 16:00",100,5.88,5.88
"2024/07/07 15:00",100,5.46,5.47
"2024/07/07 14:00",100,5.46,5.46
"2024/07/07 13:00",100,12.29,5.47
"2024/07/07 12:00",100,5.47,5.46
"2024/07/07 11:00",100,5.46,5.47
"2024/07/07 10:00",100,5.47,5.47
"2024/07/07 09:00",100,5.47,5.46
"2024/07/07 08:00",100,5.45,5.45
"2024/07/07 07:00",100,5.45,5.47
"2024/07/07 06:00",100,5.46,5.45
"2024/07/07 05:00",100,5.46,5.46
"2024/07/07 04:00",100,5.46,5.46
"2024/07/07 03:00",100,5.46,5.45
"2024/07/07 02:00",100,5.45,5.45
"2024/07/07 01:00",100,5.46,5.45
"2024/07/07 00:00",100,5.46,5.44
"2024/07/06 23:00",100,5.46,5.46
