"日時","貯水率","流入量","放流量"
"2025/10/01 00:00",81.6,0.81,0.81
"2025/09/30 23:00",81.6,0.81,0.81
"2025/09/30 22:00",81.6,0.81,0.81
"2025/09/30 21:00",81.6,0.81,0.81
"2025/09/30 20:00",81.6,0.81,0.82
"2025/09/30 19:00",81.6,2.19,0.82
"2025/09/30 18:00",81.6,0.81,0.81
"2025/09/30 17:00",81.6,0.81,0.82
"2025/09/30 16:00",81.6,0.81,0.81
"2025/09/30 15:00",81.6,0.81,0.81
"2025/09/30 14:00",81.6,0.81,0.82
"2025/09/30 13:00",81.6,0.81,0.81
"2025/09/30 12:00",81.6,0.81,0.81
"2025/09/30 11:00",81.6,2.19,0.81
"2025/09/30 10:00",81.5,0.81,0.81
"2025/09/30 09:00",81.5,0.81,0.82
"2025/09/30 08:00",81.5,0.81,0.81
"2025/09/30 07:00",81.5,0.81,0.81
"2025/09/30 06:00",81.5,0.81,0.81
"2025/09/30 05:00",81.5,2.19,0.82
"2025/09/30 04:00",81.4,0.81,0.82
"2025/09/30 03:00",81.4,0.81,0.82
"2025/09/30 02:00",81.4,0.82,0.81
"2025/09/30 01:00",81.4,0.81,0.82
"2025/09/30 00:00",81.4,2.19,0.81
"2025/09/29 23:00",81.4,0.81,0.82
"2025/09/29 22:00",81.4,0.82,0.82
"2025/09/29 21:00",81.4,0.82,0.81
"2025/09/29 20:00",81.4,2.19,0.82
"2025/09/29 19:00",81.3,0.81,0.82
"2025/09/29 18:00",81.3,0.81,0.82
"2025/09/29 17:00",81.3,2.19,0.81
"2025/09/29 16:00",81.2,0.81,0.82
"2025/09/29 15:00",81.2,1.36,0.81
"2025/09/29 14:00",81.2,1.64,0.81
"2025/09/29 13:00",81.1,2.19,0.81
"2025/09/29 12:00",81.1,0.81,0.81
"2025/09/29 11:00",81.1,2.19,0.82
"2025/09/29 10:00",81,2.19,0.81
"2025/09/29 09:00",80.9,2.35,0.82
"2025/09/29 08:00",80.8,4.92,1.17
"2025/09/29 07:00",80.7,1.62,1.21
"2025/09/29 06:00",80.6,1.21,1.21
"2025/09/29 05:00",80.6,1.21,1.21
"2025/09/29 04:00",80.6,0.24,1.21
"2025/09/29 03:00",80.6,1.92,0.82
"2025/09/29 02:00",80.6,0.82,0.82
"2025/09/29 01:00",80.6,0.82,0.82
"2025/09/29 00:00",80.6,0,0.82
"2025/09/28 23:00",80.7,0.82,0.82
