"日時","貯水率","流入量","放流量"
"2024/12/09 00:00",100,1.18,1.17
"2024/12/08 23:00",100,1.18,1.18
"2024/12/08 22:00",100,1.18,1.18
"2024/12/08 21:00",100,1.18,1.17
"2024/12/08 20:00",100,1.18,1.17
"2024/12/08 19:00",100,1.18,1.17
"2024/12/08 18:00",100,1.18,1.18
"2024/12/08 17:00",100,1.18,1.18
"2024/12/08 16:00",100,1.18,1.18
"2024/12/08 15:00",100,1.18,1.18
"2024/12/08 14:00",100,1.18,1.18
"2024/12/08 13:00",100,1.18,1.18
"2024/12/08 12:00",100,1.18,1.18
"2024/12/08 11:00",100,1.18,1.18
"2024/12/08 10:00",100,1.18,1.18
"2024/12/08 09:00",100,1.18,1.17
"2024/12/08 08:00",100,1.18,1.17
"2024/12/08 07:00",100,1.18,1.18
"2024/12/08 06:00",100,1.18,1.18
"2024/12/08 05:00",100,1.18,1.18
"2024/12/08 04:00",100,1.18,1.18
"2024/12/08 03:00",100,1.18,1.17
"2024/12/08 02:00",100,1.18,1.18
"2024/12/08 01:00",100,1.18,1.18
"2024/12/08 00:00",100,1.18,1.18
"2024/12/07 23:00",100,1.18,1.18
"2024/12/07 22:00",100,1.18,1.18
"2024/12/07 21:00",100,1.18,1.18
"2024/12/07 20:00",100,1.18,1.18
"2024/12/07 19:00",100,1.18,1.19
"2024/12/07 18:00",100,1.18,1.19
"2024/12/07 17:00",100,1.18,1.18
"2024/12/07 16:00",100,1.18,1.18
"2024/12/07 15:00",100,1.18,1.18
"2024/12/07 14:00",100,0.24,1.18
"2024/12/07 13:00",100,0.94,1.19
"2024/12/07 12:00",100,1.18,1.18
"2024/12/07 11:00",100,1.18,1.18
"2024/12/07 10:00",0,0,0
"2024/12/07 09:00",0,0,0
"2024/12/07 08:00",100,1.18,1.18
"2024/12/07 07:00",100,1.18,1.18
"2024/12/07 06:00",100,1.18,1.18
"2024/12/07 05:00",100,1.18,1.19
"2024/12/07 04:00",100,1.18,1.18
"2024/12/07 03:00",100,1.18,1.18
"2024/12/07 02:00",100,1.18,1.18
"2024/12/07 01:00",100,1.18,1.19
"2024/12/07 00:00",100,1.18,1.18
"2024/12/06 23:00",100,1.18,1.18
