"日時","貯水率","流入量","放流量"
"2025/09/08 00:00",70.3,0.81,0.8
"2025/09/07 23:00",70.3,0.81,0.81
"2025/09/07 22:00",70.3,0.81,0.81
"2025/09/07 21:00",70.3,2.04,0.81
"2025/09/07 20:00",70.2,0.81,0.8
"2025/09/07 19:00",70.2,0.81,0.81
"2025/09/07 18:00",70.2,0.81,0.81
"2025/09/07 17:00",70.2,0.81,0.81
"2025/09/07 16:00",70.2,0.81,0.8
"2025/09/07 15:00",70.2,2.04,0.81
"2025/09/07 14:00",70.2,0.81,0.81
"2025/09/07 13:00",70.2,0.81,0.81
"2025/09/07 12:00",70.2,1.79,0.81
"2025/09/07 11:00",70.2,1.06,0.81
"2025/09/07 10:00",70.1,0.81,0.8
"2025/09/07 09:00",70.1,0.81,0.8
"2025/09/07 08:00",70.1,2.04,0.81
"2025/09/07 07:00",70,0.81,0.81
"2025/09/07 06:00",70,0.81,0.81
"2025/09/07 05:00",70,0.93,0.81
"2025/09/07 04:00",70,1.92,0.81
"2025/09/07 03:00",70,0.81,0.82
"2025/09/07 02:00",70,2.04,0.81
"2025/09/07 01:00",69.9,0.81,0.81
"2025/09/07 00:00",69.9,0.81,0.81
"2025/09/06 23:00",69.9,0.81,0.81
"2025/09/06 22:00",69.9,2.04,0.81
"2025/09/06 21:00",69.8,0.81,0.81
"2025/09/06 20:00",69.8,2.04,0.81
"2025/09/06 19:00",69.8,0.81,0.81
"2025/09/06 18:00",69.8,1.18,0.81
"2025/09/06 17:00",69.8,1.67,0.8
"2025/09/06 16:00",69.7,0.81,0.81
"2025/09/06 15:00",69.7,2.04,0.81
"2025/09/06 14:00",69.6,0.81,0.81
"2025/09/06 13:00",69.6,2.04,0.81
"2025/09/06 12:00",69.6,0.81,0.81
"2025/09/06 11:00",69.6,2.04,0.82
"2025/09/06 10:00",69.5,0.81,0.82
"2025/09/06 09:00",69.5,2.04,0.81
"2025/09/06 08:00",69.4,2.04,0.81
"2025/09/06 07:00",69.4,0.81,0.81
"2025/09/06 06:00",69.4,2.04,0.81
"2025/09/06 05:00",69.3,2.04,0.81
"2025/09/06 04:00",69.3,0.81,0.81
"2025/09/06 03:00",69.3,2.04,0.81
"2025/09/06 02:00",69.2,2.04,0.81
"2025/09/06 01:00",69.1,2.04,0.81
"2025/09/06 00:00",69.1,2.04,0.81
"2025/09/05 23:00",69,2.04,0.81
