"日時","貯水率","流入量","放流量"
"2025/05/29 00:00",100,0.92,0.92
"2025/05/28 23:00",100,0.92,0.92
"2025/05/28 22:00",100,0.92,0.92
"2025/05/28 21:00",100,0.92,0.92
"2025/05/28 20:00",100,0.92,0.93
"2025/05/28 19:00",100,0.92,0.92
"2025/05/28 18:00",100,0.92,0.93
"2025/05/28 17:00",100,0.92,0.92
"2025/05/28 16:00",100,0.92,0.92
"2025/05/28 15:00",0,0,0
"2025/05/28 14:00",0,0,0
"2025/05/28 13:00",0,0,0
"2025/05/28 12:00",0,0,0
"2025/05/28 11:00",0,0,0
"2025/05/28 10:00",0,0,0
"2025/05/28 09:00",100,2.55,0.92
"2025/05/28 08:00",100,0.92,0.92
"2025/05/28 07:00",100,0.92,0.92
"2025/05/28 06:00",100,0.92,0.92
"2025/05/28 05:00",100,0.92,0.92
"2025/05/28 04:00",100,0.92,0.92
"2025/05/28 03:00",100,0.92,0.92
"2025/05/28 02:00",100,0.92,0.92
"2025/05/28 01:00",100,0.92,0.92
"2025/05/28 00:00",100,0.92,0.92
"2025/05/27 23:00",100,0.92,0.92
"2025/05/27 22:00",100,0.92,0.92
"2025/05/27 21:00",100,0.92,0.92
"2025/05/27 20:00",100,0.92,0.92
"2025/05/27 19:00",100,0.92,0.93
"2025/05/27 18:00",100,0.92,0.92
"2025/05/27 17:00",100,0.92,0.93
"2025/05/27 16:00",100,0.92,0.92
"2025/05/27 15:00",100,0.92,0.93
"2025/05/27 14:00",100,0.92,0.92
"2025/05/27 13:00",100,0.92,0.92
"2025/05/27 12:00",100,0.92,0.92
"2025/05/27 11:00",100,0.92,0.92
"2025/05/27 10:00",100,0.92,0.92
"2025/05/27 09:00",100,0.92,0.92
"2025/05/27 08:00",100,0.92,0.92
"2025/05/27 07:00",100,0.92,0.92
"2025/05/27 06:00",100,0.92,0.92
"2025/05/27 05:00",100,0.92,0.92
"2025/05/27 04:00",100,0.92,0.92
"2025/05/27 03:00",100,0.92,0.92
"2025/05/27 02:00",100,2.55,0.92
"2025/05/27 01:00",100,0.92,0.92
"2025/05/27 00:00",100,0.92,0.92
"2025/05/26 23:00",100,0.92,0.93
