"日時","貯水率","流入量","放流量"
"2025/11/04 00:00",94.2,2.12,0.61
"2025/11/03 23:00",94.1,0.62,0.61
"2025/11/03 22:00",94.1,0.62,0.62
"2025/11/03 21:00",94.1,0.62,0.61
"2025/11/03 20:00",94.1,0.62,0.62
"2025/11/03 19:00",94.1,0.77,0.62
"2025/11/03 18:00",94.1,1.97,0.61
"2025/11/03 17:00",94,0.62,0.62
"2025/11/03 16:00",94,0.62,0.62
"2025/11/03 15:00",94,0.62,0.61
"2025/11/03 14:00",0,0,0
"2025/11/03 13:00",94,0.62,0.62
"2025/11/03 12:00",94,2.12,0.62
"2025/11/03 11:00",93.9,0.62,0.62
"2025/11/03 10:00",93.9,0.62,0.62
"2025/11/03 09:00",93.9,0.62,0.62
"2025/11/03 08:00",93.9,2.12,0.62
"2025/11/03 07:00",93.8,0.62,0.62
"2025/11/03 06:00",93.8,0.62,0.61
"2025/11/03 05:00",93.8,0.62,0.62
"2025/11/03 04:00",93.8,1.82,0.62
"2025/11/03 03:00",93.8,0.92,0.61
"2025/11/03 02:00",93.8,0.62,0.61
"2025/11/03 01:00",93.8,0.62,0.62
"2025/11/03 00:00",93.8,0.62,0.62
"2025/11/02 23:00",93.8,2.12,0.62
"2025/11/02 22:00",93.7,0.62,0.61
"2025/11/02 21:00",93.7,0.62,0.62
"2025/11/02 20:00",93.7,0.62,0.62
"2025/11/02 19:00",93.7,2.12,0.62
"2025/11/02 18:00",93.6,0.62,0.62
"2025/11/02 17:00",93.6,0.62,0.62
"2025/11/02 16:00",93.6,0.62,0.62
"2025/11/02 15:00",93.6,0.92,0.62
"2025/11/02 14:00",93.6,1.83,0.62
"2025/11/02 13:00",93.5,0.62,0.62
"2025/11/02 12:00",93.5,2.1,0.62
"2025/11/02 11:00",93.4,0.62,0.62
"2025/11/02 10:00",93.4,0.62,0.62
"2025/11/02 09:00",93.4,2.1,0.61
"2025/11/02 08:00",93.4,0.62,0.62
"2025/11/02 07:00",93.4,2.1,0.63
"2025/11/02 06:00",93.3,0.62,0.62
"2025/11/02 05:00",93.3,1.21,0.63
"2025/11/02 04:00",93.3,1.51,0.62
"2025/11/02 03:00",93.2,0.62,0.62
"2025/11/02 02:00",93.2,2.1,0.63
"2025/11/02 01:00",93.1,0.62,0.62
"2025/11/02 00:00",93.1,0.62,0.62
"2025/11/01 23:00",93.1,2.1,0.62
