"日時","貯水率","流入量","放流量"
"2024/05/30 00:00",100,3.6,1.95
"2024/05/29 23:00",100,1.97,2
"2024/05/29 22:00",100,3.6,1.97
"2024/05/29 21:00",100,1.97,1.98
"2024/05/29 20:00",100,3.6,1.97
"2024/05/29 19:00",100,1.97,1.98
"2024/05/29 18:00",100,2.67,1.96
"2024/05/29 17:00",100,2.41,4.04
"2024/05/29 16:00",100,2.6,4.03
"2024/05/29 15:00",100,5.21,4.6
"2024/05/29 14:00",100,4.17,5.79
"2024/05/29 13:00",100,5.31,5.8
"2024/05/29 12:00",100,4.67,5.79
"2024/05/29 11:00",100,5.95,5.8
"2024/05/29 10:00",100,3.66,6.56
"2024/05/29 09:00",100,4.93,6.55
"2024/05/29 08:00",100,6.56,6.56
"2024/05/29 07:00",100,6.57,6.57
"2024/05/29 06:00",100,6.57,6.56
"2024/05/29 05:00",100,6.56,6.57
"2024/05/29 04:00",100,5.59,6.56
"2024/05/29 03:00",100,7.32,7.3
"2024/05/29 02:00",100,7.32,7.31
"2024/05/29 01:00",100,7.31,7.3
"2024/05/29 00:00",100,6.33,7.31
"2024/05/28 23:00",100,8.81,8.82
"2024/05/28 22:00",100,8.12,9.57
"2024/05/28 21:00",100,8.62,9.58
"2024/05/28 20:00",100,9.43,10.34
"2024/05/28 19:00",100,11.09,11.08
"2024/05/28 18:00",100,10.85,11.1
"2024/05/28 17:00",100,10.63,12.6
"2024/05/28 16:00",100,15.64,15.64
"2024/05/28 15:00",100,16.08,15.62
"2024/05/28 14:00",100,23.65,27.6
"2024/05/28 13:00",100,27.68,27.68
"2024/05/28 12:00",100,27.7,27.7
"2024/05/28 11:00",100,30.01,27.71
"2024/05/28 10:00",100,14.46,19.43
"2024/05/28 09:00",100,19.46,19.47
"2024/05/28 08:00",100,11.24,4.75
"2024/05/28 07:00",100,9.61,4.75
"2024/05/28 06:00",100,8.96,4.74
"2024/05/28 05:00",100,7.01,4.74
"2024/05/28 04:00",100,6.35,4.74
"2024/05/28 03:00",100,11.72,4.75
"2024/05/28 02:00",100,4.72,4.75
"2024/05/28 01:00",100,2.45,4.72
"2024/05/28 00:00",100,1.64,4.74
"2024/05/27 23:00",100,3.11,4.72
