"日時","貯水率","流入量","放流量"
"2024/12/21 00:00",100,0.9,0.9
"2024/12/20 23:00",100,0.9,0.9
"2024/12/20 22:00",100,0.9,0.9
"2024/12/20 21:00",100,0.9,0.9
"2024/12/20 20:00",100,0.9,0.9
"2024/12/20 19:00",100,0.9,0.9
"2024/12/20 18:00",100,0.9,0.9
"2024/12/20 17:00",100,0.9,0.9
"2024/12/20 16:00",100,0.9,0.9
"2024/12/20 15:00",100,0.9,0.9
"2024/12/20 14:00",100,0.9,0.9
"2024/12/20 13:00",100,0.9,0.9
"2024/12/20 12:00",100,0.9,0.89
"2024/12/20 11:00",100,0.9,0.9
"2024/12/20 10:00",100,0.9,0.9
"2024/12/20 09:00",100,0.9,0.9
"2024/12/20 08:00",100,0.9,0.9
"2024/12/20 07:00",100,0.9,0.9
"2024/12/20 06:00",100,0.9,0.9
"2024/12/20 05:00",100,0.9,0.9
"2024/12/20 04:00",100,0.9,0.9
"2024/12/20 03:00",100,0.9,0.9
"2024/12/20 02:00",100,0.9,0.9
"2024/12/20 01:00",100,0.9,0.9
"2024/12/20 00:00",100,0.9,0.9
"2024/12/19 23:00",100,0.9,0.9
"2024/12/19 22:00",100,0.9,0.9
"2024/12/19 21:00",100,0.9,0.9
"2024/12/19 20:00",100,0.9,0.9
"2024/12/19 19:00",100,0.9,0.9
"2024/12/19 18:00",100,0.9,0.9
"2024/12/19 17:00",100,0.9,0.9
"2024/12/19 16:00",100,0.9,0.9
"2024/12/19 15:00",100,0.9,0.9
"2024/12/19 14:00",100,0.9,0.9
"2024/12/19 13:00",100,0.9,0.9
"2024/12/19 12:00",100,0.9,0.9
"2024/12/19 11:00",100,0.9,0.9
"2024/12/19 10:00",100,0.9,0.9
"2024/12/19 09:00",100,0.9,0.9
"2024/12/19 08:00",100,0.9,0.9
"2024/12/19 07:00",100,0.9,0.9
"2024/12/19 06:00",100,0.9,0.91
"2024/12/19 05:00",100,0.9,0.89
"2024/12/19 04:00",100,0.9,0.91
"2024/12/19 03:00",100,0.9,0.9
"2024/12/19 02:00",100,0.9,0.9
"2024/12/19 01:00",100,0.9,0.89
"2024/12/19 00:00",100,0.9,0.91
"2024/12/18 23:00",100,0.9,0.9
