"日時","貯水率","流入量","放流量"
"2024/03/27 00:00",66.9,2.97,0.51
"2024/03/26 23:00",66.7,2.97,0.51
"2024/03/26 22:00",66.6,3.23,0.51
"2024/03/26 21:00",66.5,3.97,0.51
"2024/03/26 20:00",66.3,3.09,0.63
"2024/03/26 19:00",66.2,3.96,0.63
"2024/03/26 18:00",66,3.46,0.63
"2024/03/26 17:00",65.8,4.33,0.63
"2024/03/26 16:00",65.6,4.33,0.63
"2024/03/26 15:00",65.4,4.27,0.63
"2024/03/26 14:00",65.2,4.5,0.63
"2024/03/26 13:00",65,4.5,0.63
"2024/03/26 12:00",64.9,4.62,0.63
"2024/03/26 11:00",64.6,5.32,0.63
"2024/03/26 10:00",64.4,5.32,0.63
"2024/03/26 09:00",64.1,5.32,0.63
"2024/03/26 08:00",63.9,6.03,0.63
"2024/03/26 07:00",63.6,6.37,0.63
"2024/03/26 06:00",63.3,5.78,0.5
"2024/03/26 05:00",63,6.72,0.5
"2024/03/26 04:00",62.7,4.84,0.5
"2024/03/26 03:00",62.5,4.25,0.5
"2024/03/26 02:00",62.3,4.84,0.5
"2024/03/26 01:00",62.1,4.72,0.5
"2024/03/26 00:00",61.8,5.43,0.5
"2024/03/25 23:00",61.6,4.37,0.5
"2024/03/25 22:00",61.4,2.85,0.5
"2024/03/25 21:00",61.2,4.03,0.5
"2024/03/25 20:00",61,2.82,0.62
"2024/03/25 19:00",61,1.87,0.62
"2024/03/25 18:00",60.8,1.76,0.62
"2024/03/25 17:00",60.8,1.76,0.62
"2024/03/25 16:00",60.7,0.62,0.62
"2024/03/25 15:00",60.7,1.76,0.62
"2024/03/25 14:00",60.7,1.76,0.62
"2024/03/25 13:00",60.6,1.42,0.62
"2024/03/25 12:00",60.6,0.96,0.62
"2024/03/25 11:00",60.6,1.76,0.62
"2024/03/25 10:00",60.5,1.76,0.62
"2024/03/25 09:00",60.4,1.76,0.62
"2024/03/25 08:00",60.4,1.19,0.62
"2024/03/25 07:00",60.4,1.18,0.62
"2024/03/25 06:00",60.3,1.64,0.5
"2024/03/25 05:00",60.2,1.75,0.5
"2024/03/25 04:00",60.2,1.53,0.5
"2024/03/25 03:00",60.1,1.87,0.5
"2024/03/25 02:00",60.1,2.55,0.5
"2024/03/25 01:00",60,1.64,0.5
"2024/03/25 00:00",59.9,1.64,0.5
"2024/03/24 23:00",59.8,1.64,0.5
