"日時","貯水率","流入量","放流量"
"2025/03/27 00:00",96.4,0.6,0.6
"2025/03/26 23:00",96.4,0.6,0.6
"2025/03/26 22:00",96.4,0.6,0.6
"2025/03/26 21:00",96.4,0.6,0.6
"2025/03/26 20:00",96.4,0.6,0.6
"2025/03/26 19:00",96.4,0.6,0.6
"2025/03/26 18:00",96.4,0.6,0.59
"2025/03/26 17:00",96.4,0.6,0.6
"2025/03/26 16:00",96.4,0.6,0.6
"2025/03/26 15:00",96.4,0.59,0.59
"2025/03/26 14:00",96.4,0.59,0.59
"2025/03/26 13:00",96.4,0.59,0.59
"2025/03/26 12:00",96.4,0.59,0.59
"2025/03/26 11:00",96.4,0.59,0.6
"2025/03/26 10:00",96.4,0.59,0.59
"2025/03/26 09:00",96.4,0.59,0.59
"2025/03/26 08:00",96.4,0.59,0.59
"2025/03/26 07:00",96.4,0.59,0.59
"2025/03/26 06:00",96.4,0.47,0.59
"2025/03/26 05:00",96.4,0.3,0.6
"2025/03/26 04:00",96.4,0.41,0.59
"2025/03/26 03:00",96.4,0.59,0.59
"2025/03/26 02:00",96.4,0.59,0.6
"2025/03/26 01:00",96.4,0.59,0.59
"2025/03/26 00:00",96.4,0.59,0.59
"2025/03/25 23:00",96.4,0.6,0.59
"2025/03/25 22:00",96.4,0.59,0.6
"2025/03/25 21:00",96.4,0.6,0.59
"2025/03/25 20:00",96.4,0.59,0.6
"2025/03/25 19:00",96.4,0.59,0.6
"2025/03/25 18:00",96.4,0.59,0.6
"2025/03/25 17:00",96.4,0.59,0.6
"2025/03/25 16:00",96.4,0.59,0.59
"2025/03/25 15:00",96.4,0.59,0.59
"2025/03/25 14:00",96.4,0.7,0.59
"2025/03/25 13:00",96.4,0.59,0.68
"2025/03/25 12:00",96.4,0.58,0.58
"2025/03/25 11:00",96.4,0.06,0.58
"2025/03/25 10:00",96.5,1.97,0.58
"2025/03/25 09:00",96.4,0,0.58
"2025/03/25 08:00",96.5,0.58,0.57
"2025/03/25 07:00",96.5,0.58,0.58
"2025/03/25 06:00",96.5,0.58,0.58
"2025/03/25 05:00",96.5,0.58,0.58
"2025/03/25 04:00",96.5,0.58,0.58
"2025/03/25 03:00",96.5,0.58,0.58
"2025/03/25 02:00",96.5,0.58,0.57
"2025/03/25 01:00",96.5,0.58,0.58
"2025/03/25 00:00",96.5,0.58,0.57
"2025/03/24 23:00",96.5,0.58,0.58
