"日時","貯水率","流入量","放流量"
"2024/07/24 00:00",100,2.54,2.54
"2024/07/23 23:00",100,2.54,2.55
"2024/07/23 22:00",100,2.55,2.53
"2024/07/23 21:00",100,2.55,2.53
"2024/07/23 20:00",100,2.55,2.54
"2024/07/23 19:00",100,2.54,2.55
"2024/07/23 18:00",100,2.54,2.55
"2024/07/23 17:00",100,2.54,2.55
"2024/07/23 16:00",100,2.54,2.56
"2024/07/23 15:00",100,2.54,2.56
"2024/07/23 14:00",100,2.54,2.53
"2024/07/23 13:00",100,2.55,2.55
"2024/07/23 12:00",100,2.54,2.55
"2024/07/23 11:00",100,2.54,2.54
"2024/07/23 10:00",100,2.55,2.53
"2024/07/23 09:00",100,2.52,2.57
"2024/07/23 08:00",100,2.14,2.15
"2024/07/23 07:00",100,3.77,2.13
"2024/07/23 06:00",100,2.14,2.14
"2024/07/23 05:00",100,3.77,2.13
"2024/07/23 04:00",100,2.14,2.13
"2024/07/23 03:00",100,2.14,2.15
"2024/07/23 02:00",100,2.14,2.14
"2024/07/23 01:00",100,3.61,2.17
"2024/07/23 00:00",100,2.3,2.13
"2024/07/22 23:00",100,2.14,2.16
"2024/07/22 22:00",100,2.14,2.13
"2024/07/22 21:00",100,3.77,2.14
"2024/07/22 20:00",100,2.14,2.15
"2024/07/22 19:00",100,2.14,2.13
"2024/07/22 18:00",100,2.14,2.15
"2024/07/22 17:00",100,2.14,2.15
"2024/07/22 16:00",100,1.48,2.13
"2024/07/22 15:00",100,3.52,4.05
"2024/07/22 14:00",100,4.38,4.54
"2024/07/22 13:00",100,4.33,4.32
"2024/07/22 12:00",100,11.15,4.32
"2024/07/22 11:00",100,4.33,4.33
"2024/07/22 10:00",100,4.33,4.33
"2024/07/22 09:00",100,4.33,4.32
"2024/07/22 08:00",100,5.19,5.19
"2024/07/22 07:00",100,5.19,5.19
"2024/07/22 06:00",100,5.19,5.19
"2024/07/22 05:00",100,5.19,5.19
"2024/07/22 04:00",100,5.19,5.19
"2024/07/22 03:00",100,5.19,5.19
"2024/07/22 02:00",100,5.19,5.2
"2024/07/22 01:00",100,5.2,5.2
"2024/07/22 00:00",100,5.2,5.2
"2024/07/21 23:00",100,5.2,5.2
