"日時","貯水率","流入量","放流量"
"2025/04/27 00:00",98.8,0,0.61
"2025/04/26 23:00",98.9,0.61,0.61
"2025/04/26 22:00",98.9,0.61,0.61
"2025/04/26 21:00",98.9,0.61,0.61
"2025/04/26 20:00",98.9,0.61,0.61
"2025/04/26 19:00",98.9,0.61,0.61
"2025/04/26 18:00",98.9,0.61,0.62
"2025/04/26 17:00",98.9,0.61,0.61
"2025/04/26 16:00",98.9,0.61,0.61
"2025/04/26 15:00",98.9,0.61,0.61
"2025/04/26 14:00",98.9,0.61,0.61
"2025/04/26 13:00",98.9,0,0.61
"2025/04/26 12:00",98.9,0.61,0.61
"2025/04/26 11:00",98.9,0.61,0.61
"2025/04/26 10:00",98.9,0.61,0.61
"2025/04/26 09:00",98.9,0.61,0.61
"2025/04/26 08:00",98.9,0.61,0.62
"2025/04/26 07:00",98.9,0.61,0.61
"2025/04/26 06:00",98.9,0.61,0.61
"2025/04/26 05:00",98.9,0.61,0.61
"2025/04/26 04:00",98.9,0.61,0.61
"2025/04/26 03:00",98.9,0,0.61
"2025/04/26 02:00",99,0.61,0.61
"2025/04/26 01:00",99,0.61,0.62
"2025/04/26 00:00",99,0.61,0.62
"2025/04/25 23:00",99,0.61,0.61
"2025/04/25 22:00",99,0.61,0.62
"2025/04/25 21:00",99,0.61,0.61
"2025/04/25 20:00",99,0.61,0.61
"2025/04/25 19:00",99,0.61,0.62
"2025/04/25 18:00",99,0.61,0.61
"2025/04/25 17:00",99,0.61,0.61
"2025/04/25 16:00",99,0.61,0.61
"2025/04/25 15:00",99,0,0.61
"2025/04/25 14:00",99.1,0.61,0.61
"2025/04/25 13:00",99.1,0.61,0.61
"2025/04/25 12:00",99.1,0.61,0.61
"2025/04/25 11:00",99.1,0.61,0.61
"2025/04/25 10:00",99.1,0.61,0.61
"2025/04/25 09:00",99.1,0.61,0.61
"2025/04/25 08:00",99.1,0.61,0.61
"2025/04/25 07:00",99.1,0.61,0.62
"2025/04/25 06:00",99.1,0.61,0.62
"2025/04/25 05:00",99.1,0.61,0.61
"2025/04/25 04:00",99.1,0.61,0.61
"2025/04/25 03:00",99.1,0.61,0.61
"2025/04/25 02:00",99.1,0.61,0.61
"2025/04/25 01:00",99.1,0.61,0.62
"2025/04/25 00:00",99.1,0.61,0.61
"2025/04/24 23:00",99.1,0.61,0.61
